id,name,voltage_kv,action_type,capacity_mva,target_cod_year,status,province,region_key,source_page,source_table
RUPTL-JAMALI-GI-0001,Gandul II / Pamulang,150/20,New,120.0,2025,Planned,Dki Jakarta,jamali,821,Tabel B1.14
RUPTL-JAMALI-GI-0002,Muara Tawar,500,Extension,,2025,Construction,Dki Jakarta,jamali,821,Tabel B1.14
RUPTL-JAMALI-GI-0003,Budi Kemuliaan,150,Uprate,2.0,2025,Planned,Dki Jakarta,jamali,821,Tabel B1.14
RUPTL-JAMALI-GI-0004,Muara Karang Lama,150,Uprate,2.0,2025,Planned,Dki Jakarta,jamali,821,Tabel B1.14
RUPTL-JAMALI-GI-0005,Marunda,150,Extension,2.0,2025,Construction,Dki Jakarta,jamali,821,Tabel B1.14
RUPTL-JAMALI-GI-0006,Senayan III / Ulujami,150/20,Extension,60.0,2026,Planned,Dki Jakarta,jamali,821,Tabel B1.14
RUPTL-JAMALI-GI-0007,Setiabudi II / Casablanca,150/20,New,120.0,2026,Planned,Dki Jakarta,jamali,821,Tabel B1.14
RUPTL-JAMALI-GI-0008,Dukuh Atas,150,Extension,1.0,2026,Planned,Dki Jakarta,jamali,821,Tabel B1.14
RUPTL-JAMALI-GI-0009,Manggarai,150,Extension,1.0,2026,Planned,Dki Jakarta,jamali,821,Tabel B1.14
RUPTL-JAMALI-GI-0010,Gandul,500,Extension,1.0,2026,Planned,Dki Jakarta,jamali,821,Tabel B1.14
RUPTL-JAMALI-GI-0011,Cawang Lama,150,Extension,2.0,2026,Planned,Dki Jakarta,jamali,821,Tabel B1.14
RUPTL-JAMALI-GI-0012,Cawang Lama,150,Extension,,2026,Planned,Dki Jakarta,jamali,821,Tabel B1.14
RUPTL-JAMALI-GI-0013,Abadi Guna Papan,150,Extension,2.0,2026,Planned,Dki Jakarta,jamali,821,Tabel B1.14
RUPTL-JAMALI-GI-0014,Angke,150,Extension,2.0,2027,Planned,Dki Jakarta,jamali,821,Tabel B1.14
RUPTL-JAMALI-GI-0015,Ancol II / Pinangsia,150/20,New,60.0,2027,Planned,Dki Jakarta,jamali,821,Tabel B1.14
RUPTL-JAMALI-GI-0016,Duren Tiga II / Ragunan,150/20,Extension,60.0,2027,Construction,Dki Jakarta,jamali,821,Tabel B1.14
RUPTL-JAMALI-GI-0017,Duri Kosambi,500/150,Extension,500.0,2027,Planned,Dki Jakarta,jamali,821,Tabel B1.14
RUPTL-JAMALI-GI-0018,Duri Kosambi,500/150,Extension,500.0,2027,Planned,Dki Jakarta,jamali,821,Tabel B1.14
RUPTL-JAMALI-GI-0019,Duri Kosambi,150,Extension,,2027,Planned,Dki Jakarta,jamali,821,Tabel B1.14
RUPTL-JAMALI-GI-0020,Kapuk / PIK,150/20,Extension,60.0,2027,Construction,Dki Jakarta,jamali,821,Tabel B1.14
RUPTL-JAMALI-GI-0021,Gambir Lama II,150,Extension,1.0,2027,Planned,Dki Jakarta,jamali,821,Tabel B1.14
RUPTL-JAMALI-GI-0022,Karet Lama,150,Extension,1.0,2027,Planned,Dki Jakarta,jamali,821,Tabel B1.14
RUPTL-JAMALI-GI-0023,Muara Karang Lama,150,New,1.0,2027,Planned,Dki Jakarta,jamali,821,Tabel B1.14
RUPTL-JAMALI-GI-0024,Muara Karang New,150/20,New,60.0,2027,Construction,Dki Jakarta,jamali,821,Tabel B1.14
RUPTL-JAMALI-GI-0025,PLTD Senayan,150,Extension,1.0,2027,Planned,Dki Jakarta,jamali,821,Tabel B1.14
RUPTL-JAMALI-GI-0026,Gedung Pola,150,Extension,1.0,2027,Planned,Dki Jakarta,jamali,821,Tabel B1.14
RUPTL-JAMALI-GI-0027,Manggarai,150,Extension,1.0,2027,Planned,Dki Jakarta,jamali,821,Tabel B1.14
RUPTL-JAMALI-GI-0028,Cawang Baru,500/150,Extension,1000.0,2027,Planned,Dki Jakarta,jamali,821,Tabel B1.14
RUPTL-JAMALI-GI-0029,Duri Kosambi,150,Uprate,2.0,2027,Planned,Dki Jakarta,jamali,821,Tabel B1.14
RUPTL-JAMALI-GI-0030,Kembangan,150,Uprate,2.0,2027,Planned,Dki Jakarta,jamali,821,Tabel B1.14
RUPTL-JAMALI-GI-0031,Kemayoran,150,Extension,1.0,2028,Planned,Dki Jakarta,jamali,821,Tabel B1.14
RUPTL-JAMALI-GI-0032,PLTSA Sunter,150,New,1.0,2028,Planned,Dki Jakarta,jamali,821,Tabel B1.14
RUPTL-JAMALI-GI-0033,Pondok Indah II / Cirendeu,150/20,Extension,120.0,2028,Planned,Dki Jakarta,jamali,821,Tabel B1.14
RUPTL-JAMALI-GI-0034,Cawang,500,Extension,2.0,2028,Planned,Dki Jakarta,jamali,821,Tabel B1.14
RUPTL-JAMALI-GI-0035,Cawang,275,New,2.0,2028,Planned,Dki Jakarta,jamali,821,Tabel B1.14
RUPTL-JAMALI-GI-0036,Rasuna Said,275/150,New,1000.0,2028,Planned,Dki Jakarta,jamali,821,Tabel B1.14
RUPTL-JAMALI-GI-0037,Rasuna Said,150/20,New,60.0,2028,Planned,Dki Jakarta,jamali,821,Tabel B1.14
RUPTL-JAMALI-GI-0038,Cawang,500/275,Extension,1000.0,2028,Planned,Dki Jakarta,jamali,821,Tabel B1.14
RUPTL-JAMALI-GI-0039,Harapan Indah,150/20,Extension,60.0,2029,Planned,Dki Jakarta,jamali,821,Tabel B1.14
RUPTL-JAMALI-GI-0040,Bintaro,150/20,Extension,60.0,2031,Planned,Dki Jakarta,jamali,821,Tabel B1.14
RUPTL-JAMALI-GI-0041,Kapuk / PIK,150,Extension,2.0,2032,Planned,Dki Jakarta,jamali,822,Tabel B1.9
RUPTL-JAMALI-GI-0042,Citra Garden,150/20,New,60.0,2032,Planned,Dki Jakarta,jamali,822,Tabel B1.9
RUPTL-JAMALI-GI-0043,Kembangan II / Metland Cyber City,150/20,Extension,60.0,2032,Planned,Dki Jakarta,jamali,822,Tabel B1.9
RUPTL-JAMALI-GI-0044,Gambir Baru,150/20,Extension,60.0,2033,Planned,Dki Jakarta,jamali,822,Tabel B1.9
RUPTL-JAMALI-GI-0045,Gambir Lama II,150/20,Extension,60.0,2033,Planned,Dki Jakarta,jamali,822,Tabel B1.9
RUPTL-JAMALI-GI-0046,Grogol II / Kedaung,150/20,Extension,120.0,2033,Planned,Dki Jakarta,jamali,822,Tabel B1.9
RUPTL-JAMALI-GI-0047,Kandang Sapi,150/20,Extension,60.0,2033,Planned,Dki Jakarta,jamali,822,Tabel B1.9
RUPTL-JAMALI-GI-0048,Tomang,150,Extension,1.0,2033,Planned,Dki Jakarta,jamali,822,Tabel B1.9
RUPTL-JAMALI-GI-0049,Tomang,150,Extension,1.0,2033,Planned,Dki Jakarta,jamali,822,Tabel B1.9
RUPTL-JAMALI-GI-0050,Plumpang,150,Uprate,2.0,2033,Planned,Dki Jakarta,jamali,822,Tabel B1.9
RUPTL-JAMALI-GI-0051,Pulo Gadung II,150/20,Extension,60.0,2033,Planned,Dki Jakarta,jamali,822,Tabel B1.9
RUPTL-JAMALI-GI-0052,Karet Lama,150,Extension,2.0,2033,Planned,Dki Jakarta,jamali,822,Tabel B1.9
RUPTL-JAMALI-GI-0053,Taman Rasuna II / Benhil,150/20,New,60.0,2033,Planned,Dki Jakarta,jamali,822,Tabel B1.9
RUPTL-JAMALI-GI-0054,Gandaria II / Jl. Raya Bogor,150/20,Extension,60.0,2034,Planned,Dki Jakarta,jamali,822,Tabel B1.9
RUPTL-JAMALI-GI-0055,Mangga Besar,150/20,Extension,60.0,2034,Planned,Dki Jakarta,jamali,822,Tabel B1.9
RUPTL-JAMALI-GI-0056,Karet Lama,150,Extension,2.0,2034,Planned,Dki Jakarta,jamali,822,Tabel B1.9
RUPTL-JAMALI-GI-0057,Semanggi Barat II / Petamburan,150/20,New,120.0,2034,Planned,Dki Jakarta,jamali,822,Tabel B1.9
RUPTL-JAMALI-GI-0058,DKI Jakarta Eksisting/Baru,150,Extension,2.0,2029,Planned,Dki Jakarta,jamali,822,Tabel B1.9
RUPTL-JAMALI-GI-0059,DKI Jakarta Eksisting/Baru,150,Extension,2.0,2029,Planned,Dki Jakarta,jamali,822,Tabel B1.9
RUPTL-JAMALI-GI-0060,DKI Jakarta Eksisting/Baru,150,Extension,2.0,2029,Planned,Dki Jakarta,jamali,822,Tabel B1.9
RUPTL-JAMALI-GI-0061,Pondok Kelapa II,150/20,New,60.0,2026,Construction,Dki Jakarta,jamali,822,Tabel B1.9
RUPTL-JAMALI-GI-0062,Mampang Baru II,150/20,New,120.0,2028,Planned,Dki Jakarta,jamali,822,Tabel B1.9
RUPTL-JAMALI-GI-0063,Ancol,150/20,Extension,60.0,2032,Planned,Dki Jakarta,jamali,822,Tabel B1.9
RUPTL-JAMALI-GI-0064,Kuningan,150/20,Extension,120.0,2034,Planned,Dki Jakarta,jamali,822,Tabel B1.9
RUPTL-JAMALI-GI-0065,Cikupa,500/150,New,1000.0,2025,Construction,Banten,jamali,835,Tabel B2.15
RUPTL-JAMALI-GI-0066,Cikupa New,150/20,New,60.0,2025,Committed,Banten,jamali,835,Tabel B2.15
RUPTL-JAMALI-GI-0067,Cilegon,500,Uprate,2.0,2025,Construction,Banten,jamali,835,Tabel B2.15
RUPTL-JAMALI-GI-0068,PLTU Jawa-9 & Jawa-10,500,New,4.0,2025,Construction,Banten,jamali,835,Tabel B2.15
RUPTL-JAMALI-GI-0069,Suralaya Lama,500,Uprate,2.0,2025,Construction,Banten,jamali,835,Tabel B2.15
RUPTL-JAMALI-GI-0070,Lautan Baja Indonesia / LBI,150,New,3.0,2025,Construction,Banten,jamali,835,Tabel B2.15
RUPTL-JAMALI-GI-0071,Lautan Baja Indonesia / LBI,150/20,Extension,60.0,2025,Planned,Banten,jamali,835,Tabel B2.15
RUPTL-JAMALI-GI-0072,Cilegon,500/150,Extension,500.0,2025,Construction,Banten,jamali,835,Tabel B2.15
RUPTL-JAMALI-GI-0073,Cilegon Baru,150,Extension,,2025,Construction,Banten,jamali,835,Tabel B2.15
RUPTL-JAMALI-GI-0074,Suralaya Lama,150,Extension,,2025,Planned,Banten,jamali,835,Tabel B2.15
RUPTL-JAMALI-GI-0075,Balaraja,500,Extension,2.0,2025,Construction,Banten,jamali,835,Tabel B2.15
RUPTL-JAMALI-GI-0076,Puncak Ardi Mulya II / Modern,150/20,Extension,60.0,2025,Planned,Banten,jamali,835,Tabel B2.15
RUPTL-JAMALI-GI-0077,Rangkasbitung Baru,150/20,Extension,60.0,2025,Construction,Banten,jamali,835,Tabel B2.15
RUPTL-JAMALI-GI-0078,Serang,150,Extension,2.0,2025,Construction,Banten,jamali,835,Tabel B2.15
RUPTL-JAMALI-GI-0079,Serang Selatan / Baros,150/20,New,60.0,2025,Construction,Banten,jamali,835,Tabel B2.15
RUPTL-JAMALI-GI-0080,Puncak Ardi Mulya II / Modern,150,Extension,1.0,2025,Planned,Banten,jamali,836,
RUPTL-JAMALI-GI-0081,Salira Indah,150,Extension,1.0,2025,Planned,Banten,jamali,836,
RUPTL-JAMALI-GI-0082,Menes,150,Extension,2.0,2025,Construction,Banten,jamali,836,
RUPTL-JAMALI-GI-0083,Tanjung Lesung,150/20,New,120.0,2025,Construction,Banten,jamali,836,
RUPTL-JAMALI-GI-0084,Tigaraksa,150,Extension,2.0,2025,Construction,Banten,jamali,836,
RUPTL-JAMALI-GI-0085,Tigaraksa II / Citra Maja,150/20,New,120.0,2025,Planned,Banten,jamali,836,
RUPTL-JAMALI-GI-0086,Cikande,500/150,New,1000.0,2026,Construction,Banten,jamali,836,
RUPTL-JAMALI-GI-0087,Cikande,150,Uprate,2.0,2026,Planned,Banten,jamali,836,
RUPTL-JAMALI-GI-0088,Cikande New,150/20,New,60.0,2026,Planned,Banten,jamali,836,
RUPTL-JAMALI-GI-0089,Suralaya Lama,500/150,Uprate,500.0,2026,Planned,Banten,jamali,836,
RUPTL-JAMALI-GI-0090,Suralaya Lama,150,Uprate,,2026,Planned,Banten,jamali,836,
RUPTL-JAMALI-GI-0091,Suralaya Baru,500,Uprate,,2026,Planned,Banten,jamali,836,
RUPTL-JAMALI-GI-0092,Suralaya Baru,500/150,Uprate,500.0,2026,Planned,Banten,jamali,836,
RUPTL-JAMALI-GI-0093,Rangkasbitung Baru,150,Extension,2.0,2026,Construction,Banten,jamali,836,
RUPTL-JAMALI-GI-0094,Serang Selatan / Baros,150,Extension,2.0,2026,Construction,Banten,jamali,836,
RUPTL-JAMALI-GI-0095,Puncak Ardi Mulya II / Modern,150/20,Extension,60.0,2026,Planned,Banten,jamali,836,
RUPTL-JAMALI-GI-0096,Jatake II / Kelapa Dua,150/20,Extension,60.0,2027,Planned,Banten,jamali,836,
RUPTL-JAMALI-GI-0097,KEK PIK,150/20,New,60.0,2027,Planned,Banten,jamali,836,
RUPTL-JAMALI-GI-0098,Lautan Baja Indonesia / LBI,150/20,Extension,60.0,2027,Planned,Banten,jamali,836,
RUPTL-JAMALI-GI-0099,Indonesia Torray Synthetics (ITS),150/20,Extension,60.0,2028,Planned,Banten,jamali,836,
RUPTL-JAMALI-GI-0100,Kopo,150,Extension,2.0,2028,Planned,Banten,jamali,836,
RUPTL-JAMALI-GI-0101,Tigaraksa II,150,Extension,2.0,2028,Planned,Banten,jamali,836,
RUPTL-JAMALI-GI-0102,PLTB Banten,150,New,2.0,2028,Planned,Banten,jamali,836,
RUPTL-JAMALI-GI-0103,Tanjung Lesung,150,Extension,2.0,2028,Planned,Banten,jamali,836,
RUPTL-JAMALI-GI-0104,Teluk Naga II / Dadap,150/20,Extension,60.0,2028,Planned,Banten,jamali,836,
RUPTL-JAMALI-GI-0105,Cikupa,500/150,Extension,1000.0,2030,Planned,Banten,jamali,836,
RUPTL-JAMALI-GI-0106,Cikupa New,150,Extension,,2030,Planned,Banten,jamali,836,
RUPTL-JAMALI-GI-0107,Curug Switching,150,New,6.0,2030,Planned,Banten,jamali,836,
RUPTL-JAMALI-GI-0108,Summarecon Serpong,150/20,Extension,60.0,2030,Planned,Banten,jamali,836,
RUPTL-JAMALI-GI-0109,Cikande,500,Extension,1.0,2030,Planned,Banten,jamali,836,
RUPTL-JAMALI-GI-0110,PLTGU Jawa-5,500,New,4.0,2030,Planned,Banten,jamali,836,
RUPTL-JAMALI-GI-0111,Rangkasbitung Baru,150,Uprate,2.0,2030,Planned,Banten,jamali,836,
RUPTL-JAMALI-GI-0112,Saketi,150,Uprate,2.0,2030,Planned,Banten,jamali,836,
RUPTL-JAMALI-GI-0113,PLTP Rawa Dano,150/20,New,60.0,2030,Planned,Banten,jamali,836,
RUPTL-JAMALI-GI-0114,Lippo Curug,150,Extension,2.0,2033,Planned,Banten,jamali,836,
RUPTL-JAMALI-GI-0115,Lippo Curug II,150/20,New,120.0,2033,Planned,Banten,jamali,836,
RUPTL-JAMALI-GI-0116,Banten Eksisting/Baru,150,Extension,2.0,2026,Planned,Banten,jamali,836,
RUPTL-JAMALI-GI-0117,Banten Eksisting/Baru,150,Extension,2.0,2030,Planned,Banten,jamali,836,
RUPTL-JAMALI-GI-0118,Banten Eksisting/Baru,150,Extension,2.0,,Planned,Banten,jamali,836,
RUPTL-JAMALI-GI-0119,BESS Smoothing Tersebar (1),150,New,2.0,,Planned,Banten,jamali,836,
RUPTL-JAMALI-GI-0120,Banten Eksisting/Baru,150,Extension,2.0,2028,Planned,Banten,jamali,836,
RUPTL-JAMALI-GI-0121,Banten Eksisting/Baru,150,Extension,2.0,2028,Planned,Banten,jamali,836,
RUPTL-JAMALI-GI-0122,Banten Eksisting/Baru,150,Extension,2.0,2028,Planned,Banten,jamali,836,
RUPTL-JAMALI-GI-0123,Saketi,150,Extension,2.0,2030,Planned,Banten,jamali,836,
RUPTL-JAMALI-GI-0124,Banten Eksisting/Baru,150,Extension,2.0,,Planned,Banten,jamali,836,
RUPTL-JAMALI-GI-0125,Banten Eksisting/Baru,150,Extension,2.0,2030,Planned,Banten,jamali,837,
RUPTL-JAMALI-GI-0126,Banten Eksisting/Baru,150,Extension,2.0,2030,Planned,Banten,jamali,837,
RUPTL-JAMALI-GI-0127,Banten Eksisting/Baru,150,Extension,2.0,2030,Planned,Banten,jamali,837,
RUPTL-JAMALI-GI-0128,Banten Eksisting/Baru,150,Extension,2.0,2034,Planned,Banten,jamali,837,
RUPTL-JAMALI-GI-0129,Banten Eksisting/Baru,150,Extension,2.0,,Planned,Banten,jamali,837,
RUPTL-JAMALI-GI-0130,BESS Smoothing Tersebar (2),150,New,2.0,,Planned,Banten,jamali,837,
RUPTL-JAMALI-GI-0131,Banten Eksisting/Baru,150,Extension,2.0,2032,Planned,Banten,jamali,837,
RUPTL-JAMALI-GI-0132,Banten Eksisting/Baru,150,Extension,2.0,2033,Planned,Banten,jamali,837,
RUPTL-JAMALI-GI-0133,PLTP Jawa-Bali (Kuota) Tersebar 2,150/20,New,60.0,2033,Planned,Banten,jamali,837,
RUPTL-JAMALI-GI-0134,Banten Eksisting/Baru,150,Extension,2.0,,Planned,Banten,jamali,837,
RUPTL-JAMALI-GI-0135,Banten Eksisting/Baru,150,Extension,2.0,2034,Planned,Banten,jamali,837,
RUPTL-JAMALI-GI-0136,BESS Jawa-Bali (Kuota) Tersebar IVA (3),150,New,2.0,2034,Planned,Banten,jamali,837,
RUPTL-JAMALI-GI-0137,Banten Eksisting/Baru,150,Extension,2.0,2034,Planned,Banten,jamali,837,
RUPTL-JAMALI-GI-0138,Banten Eksisting/Baru,150,Extension,2.0,,Planned,Banten,jamali,837,
RUPTL-JAMALI-GI-0139,Banten Eksisting/Baru,150,Extension,2.0,,Planned,Banten,jamali,837,
RUPTL-JAMALI-GI-0140,Serpong,150/20,Extension,60.0,2025,Planned,Banten,jamali,837,
RUPTL-JAMALI-GI-0141,Gajah Tunggal,150/20,Extension,60.0,2026,Planned,Banten,jamali,837,
RUPTL-JAMALI-GI-0142,Banten Eksisting/Baru,150,Extension,2.0,,Planned,Banten,jamali,837,
RUPTL-JAMALI-GI-0143,Banten Eksisting/Baru,150,Extension,2.0,,Planned,Banten,jamali,837,
RUPTL-JAMALI-GI-0144,Banten Eksisting/Baru,150,Extension,2.0,,Planned,Banten,jamali,837,
RUPTL-JAMALI-GI-0145,BESS Jawa-Bali (Kuota) Tersebar IIIA (1),150,New,2.0,,Planned,Banten,jamali,837,
RUPTL-JAMALI-GI-0146,Banten Eksisting/Baru,150,Extension,2.0,,Planned,Banten,jamali,837,
RUPTL-JAMALI-GI-0147,BESS Jawa-Bali (Kuota) Tersebar IIIA (2),150,New,2.0,,Planned,Banten,jamali,837,
RUPTL-JAMALI-GI-0148,Banten Eksisting/Baru,150,Extension,2.0,,Planned,Banten,jamali,837,
RUPTL-JAMALI-GI-0149,BESS Jawa-Bali (Kuota) Tersebar IIIA (3),150,New,2.0,,Planned,Banten,jamali,837,
RUPTL-JAMALI-GI-0150,Banten Eksisting/Baru,150,Extension,2.0,2034,Planned,Banten,jamali,837,
RUPTL-JAMALI-GI-0151,BESS Jawa-Bali (Kuota) Tersebar IVA (1),150,New,2.0,2034,Planned,Banten,jamali,837,
RUPTL-JAMALI-GI-0152,Banten Eksisting/Baru,150,Extension,2.0,2034,Planned,Banten,jamali,837,
RUPTL-JAMALI-GI-0153,BESS Jawa-Bali (Kuota) Tersebar IVA (2),150,New,2.0,2034,Planned,Banten,jamali,837,
RUPTL-JAMALI-GI-0154,Banten Eksisting/Baru,150,Extension,2.0,2034,Planned,Banten,jamali,837,
RUPTL-JAMALI-GI-0155,Banten Eksisting/Baru,150,Extension,2.0,2034,Planned,Banten,jamali,837,
RUPTL-JAMALI-GI-0156,Banten Eksisting/Baru,150,Extension,2.0,,Planned,Banten,jamali,837,
RUPTL-JAMALI-GI-0157,Banten Eksisting/Baru,150,Extension,2.0,,Planned,Banten,jamali,838,Tabel B2.16
RUPTL-JAMALI-GI-0158,Banten Eksisting/Baru,150,Extension,2.0,,Planned,Banten,jamali,838,Tabel B2.16
RUPTL-JAMALI-GI-0159,Banten Eksisting/Baru,150,Extension,2.0,,Planned,Banten,jamali,838,Tabel B2.16
RUPTL-JAMALI-GI-0160,Banten Eksisting/Baru,150,Extension,2.0,,Planned,Banten,jamali,838,Tabel B2.16
RUPTL-JAMALI-GI-0161,Cilegon,500,Extension,1.0,2031,Planned,Banten,jamali,838,Tabel B2.16
RUPTL-JAMALI-GI-0162,Tanjung Pucut / Salira Switching Station,500 DC,New,,2031,Planned,Banten,jamali,838,Tabel B2.16
RUPTL-JAMALI-GI-0163,Ketapang,500 DC,New,,2031,Planned,Banten,jamali,838,Tabel B2.16
RUPTL-JAMALI-GI-0164,Muara Enim,500/150 DC,New,2.0,2031,Planned,Banten,jamali,838,Tabel B2.16
RUPTL-JAMALI-GI-0165,Heksa / AUA / AMI / Taman Mekar,150/20,Extension,60.0,2025,Planned,Jawa Barat,jamali,863,Tabel B3.14
RUPTL-JAMALI-GI-0166,Balongan,150/20,New,120.0,2025,Construction,Jawa Barat,jamali,863,Tabel B3.14
RUPTL-JAMALI-GI-0167,Cibatu,150/20,Extension,60.0,2025,Construction,Jawa Barat,jamali,863,Tabel B3.14
RUPTL-JAMALI-GI-0168,Cibatu Baru / Deltamas,500/150,Extension,500.0,2025,Construction,Jawa Barat,jamali,863,Tabel B3.14
RUPTL-JAMALI-GI-0169,Cibatu Baru / Deltamas,500/150,Extension,500.0,2025,Construction,Jawa Barat,jamali,863,Tabel B3.14
RUPTL-JAMALI-GI-0170,Cibatu Baru / Deltamas,150,Extension,,2025,Planned,Jawa Barat,jamali,863,Tabel B3.14
RUPTL-JAMALI-GI-0171,Cibatu Baru / Deltamas,150,Extension,,2025,Planned,Jawa Barat,jamali,863,Tabel B3.14
RUPTL-JAMALI-GI-0172,Cibatu Baru / Deltamas,150/20,Extension,60.0,2025,Construction,Jawa Barat,jamali,863,Tabel B3.14
RUPTL-JAMALI-GI-0173,Cibatu Baru / Deltamas,150/20,Extension,60.0,2025,Construction,Jawa Barat,jamali,863,Tabel B3.14
RUPTL-JAMALI-GI-0174,Salak Lama,150,Uprate,1.0,2025,Planned,Jawa Barat,jamali,863,Tabel B3.14
RUPTL-JAMALI-GI-0175,KTT Indah Kiat,150,New,3.0,2025,Planned,Jawa Barat,jamali,863,Tabel B3.14
RUPTL-JAMALI-GI-0176,Telukjambe II,150,Extension,2.0,2025,Planned,Jawa Barat,jamali,863,Tabel B3.14
RUPTL-JAMALI-GI-0177,Indramayu,500/150,Extension,500.0,2025,Planned,Jawa Barat,jamali,863,Tabel B3.14
RUPTL-JAMALI-GI-0178,PLTA Jatigede / Parakan Kondang Baru,150,New,4.0,2025,Construction,Jawa Barat,jamali,863,Tabel B3.14
RUPTL-JAMALI-GI-0179,Jatiluhur Baru,150/20,New,60.0,2025,Planned,Jawa Barat,jamali,863,Tabel B3.14
RUPTL-JAMALI-GI-0180,Jatiluhur Baru,150,Extension,2.0,2025,Planned,Jawa Barat,jamali,863,Tabel B3.14
RUPTL-JAMALI-GI-0181,JISC / MOS,150/20,New,120.0,2025,Planned,Jawa Barat,jamali,863,Tabel B3.14
RUPTL-JAMALI-GI-0182,Kadipaten Baru,150/20,Extension,60.0,2025,Committed,Jawa Barat,jamali,863,Tabel B3.14
RUPTL-JAMALI-GI-0183,Kadipaten Baru,150,Extension,2.0,2025,Committed,Jawa Barat,jamali,863,Tabel B3.14
RUPTL-JAMALI-GI-0184,Switching Tegalluar,150,New,4.0,2025,Committed,Jawa Barat,jamali,863,Tabel B3.14
RUPTL-JAMALI-GI-0185,KIIC II / Margakaya,150/20,Extension,60.0,2025,Planned,Jawa Barat,jamali,863,Tabel B3.14
RUPTL-JAMALI-GI-0186,KTT Data Center,150,Extension,2.0,2025,Planned,Jawa Barat,jamali,863,Tabel B3.14
RUPTL-JAMALI-GI-0187,KIIC II / Margakaya,150,Extension,1.0,2025,Planned,Jawa Barat,jamali,863,Tabel B3.14
RUPTL-JAMALI-GI-0188,Pinayungan,150,Extension,1.0,2025,Planned,Jawa Barat,jamali,863,Tabel B3.14
RUPTL-JAMALI-GI-0189,KTT Indorama Baru,150,New,6.0,2025,Planned,Jawa Barat,jamali,864,
RUPTL-JAMALI-GI-0190,PLTU Pelabuhan Ratu,150,Extension,2.0,2025,Construction,Jawa Barat,jamali,864,
RUPTL-JAMALI-GI-0191,Pelabuhan Ratu Baru,150/20,New,60.0,2025,Construction,Jawa Barat,jamali,864,
RUPTL-JAMALI-GI-0192,PLTS Saguling,150,New,2.0,2025,Planned,Jawa Barat,jamali,864,
RUPTL-JAMALI-GI-0193,Switching Rajamandala,150,New,8.0,2025,Planned,Jawa Barat,jamali,864,
RUPTL-JAMALI-GI-0194,Bekasi,500,Extension,2.0,2025,Construction,Jawa Barat,jamali,864,
RUPTL-JAMALI-GI-0195,Sentul Baru / Cijayanti,150/20,New,180.0,2025,Planned,Jawa Barat,jamali,864,
RUPTL-JAMALI-GI-0196,Subang Baru / Pamanukan,150/20,New,180.0,2025,Construction,Jawa Barat,jamali,864,
RUPTL-JAMALI-GI-0197,Kosambi Baru,150,Uprate,2.0,2025,Construction,Jawa Barat,jamali,864,
RUPTL-JAMALI-GI-0198,Tambun,150,Uprate,2.0,2025,Planned,Jawa Barat,jamali,864,
RUPTL-JAMALI-GI-0199,Tambun,500/150,Extension,1000.0,2025,Planned,Jawa Barat,jamali,864,
RUPTL-JAMALI-GI-0200,Poncol Baru II,150,Extension,1.0,2025,Planned,Jawa Barat,jamali,864,
RUPTL-JAMALI-GI-0201,Telukjambe,150,Extension,2.0,2025,Construction,Jawa Barat,jamali,864,
RUPTL-JAMALI-GI-0202,Telukjambe II,150/20,New,120.0,2025,Construction,Jawa Barat,jamali,864,
RUPTL-JAMALI-GI-0203,Ujungberung Lama,150,Uprate,2.0,2025,Planned,Jawa Barat,jamali,864,
RUPTL-JAMALI-GI-0204,KTT Data Center,150,Extension,2.0,2026,Planned,Jawa Barat,jamali,864,
RUPTL-JAMALI-GI-0205,KIIC II / Margakaya,150,Extension,2.0,2026,Planned,Jawa Barat,jamali,864,
RUPTL-JAMALI-GI-0206,Telukjambe II,150,Extension,2.0,2026,Planned,Jawa Barat,jamali,864,
RUPTL-JAMALI-GI-0207,Babakan Baru,150/20,New,120.0,2026,Construction,Jawa Barat,jamali,864,
RUPTL-JAMALI-GI-0208,Balongan,150,Extension,2.0,2026,Construction,Jawa Barat,jamali,864,
RUPTL-JAMALI-GI-0209,Bekasi Power,150,Extension,4.0,2026,Planned,Jawa Barat,jamali,864,
RUPTL-JAMALI-GI-0210,Cibadak Baru II / Lido,150/20,New,120.0,2026,Planned,Jawa Barat,jamali,864,
RUPTL-JAMALI-GI-0211,Cikarang Baru Lippo,150/20,Extension,60.0,2026,Planned,Jawa Barat,jamali,864,
RUPTL-JAMALI-GI-0212,Gandamekar II / Cibuntu,150/20,New,120.0,2026,Planned,Jawa Barat,jamali,864,
RUPTL-JAMALI-GI-0213,Heksa / AUA / AMI / Taman Mekar,150,Extension,1.0,2026,Planned,Jawa Barat,jamali,864,
RUPTL-JAMALI-GI-0214,HLI,150,New,3.0,2026,Planned,Jawa Barat,jamali,864,
RUPTL-JAMALI-GI-0215,Tamansari/ KNIC,150,Extension,1.0,2026,Planned,Jawa Barat,jamali,864,
RUPTL-JAMALI-GI-0216,Cibatu Baru II / Sukatani,500/150,Extension,1000.0,2026,Planned,Jawa Barat,jamali,864,
RUPTL-JAMALI-GI-0217,Sukatani New,150,Extension,4.0,2026,Planned,Jawa Barat,jamali,864,
RUPTL-JAMALI-GI-0218,Jababeka,150,Extension,2.0,2026,Planned,Jawa Barat,jamali,864,
RUPTL-JAMALI-GI-0219,Jababeka II / Pamahan,150/20,New,120.0,2026,Planned,Jawa Barat,jamali,864,
