id,system,voltage_class,voltage_kv_max,voltage_kv_all,length_km,osm_id,osm_voltage,source_id
TRM-SLW-0175,Sulselrabar,150 kV,150.0,150,0.038,way/1193198579,150000,OSM-overpass
TRM-SLW-0176,Sulselrabar,150 kV,150.0,150,0.038,way/1193198580,150000,OSM-overpass
TRM-SLW-0177,Sulselrabar,70 kV,70.0,70,0.021,way/1193198581,70000,OSM-overpass
TRM-SLW-0178,Sulselrabar,70 kV,70.0,70,0.02,way/1193198582,70000,OSM-overpass
TRM-SLW-0179,Sulselrabar,150 kV,150.0,150,0.049,way/1193198584,150000,OSM-overpass
TRM-SLW-0180,Sulselrabar,150 kV,150.0,150,0.054,way/1193198585,150000,OSM-overpass
TRM-SLW-0181,Sulselrabar,150 kV,150.0,150,0.076,way/1193198586,150000,OSM-overpass
TRM-SLW-0182,Sulselrabar,150 kV,150.0,150,0.073,way/1193198587,150000,OSM-overpass
TRM-SLW-0183,Sulselrabar,150 kV,150.0,150,0.026,way/1193198588,150000,OSM-overpass
TRM-SLW-0184,Sulselrabar,150 kV,150.0,150,0.028,way/1193198589,150000,OSM-overpass
TRM-SLW-0185,Sulselrabar,150 kV,150.0,150,0.039,way/1193198590,150000,OSM-overpass
TRM-SLW-0186,Sulselrabar,150 kV,150.0,150,0.039,way/1193198591,150000,OSM-overpass
TRM-SLW-0187,Sulselrabar,150 kV,150.0,150,0.066,way/1193198592,150000,OSM-overpass
TRM-SLW-0188,Sulselrabar,150 kV,150.0,150,0.065,way/1193198593,150000,OSM-overpass
TRM-SLW-0189,Sulteng,150 kV,150.0,150,21.297,way/1193463279,150000,OSM-overpass
TRM-SLW-0190,Sulteng,150 kV,150.0,150,0.098,way/1193463280,150000,OSM-overpass
TRM-SLW-0191,Sulteng,150 kV,150.0,150,0.096,way/1193463281,150000,OSM-overpass
TRM-SLW-0192,Sulteng,150 kV,150.0,150,0.052,way/1193463282,150000,OSM-overpass
TRM-SLW-0193,Sulteng,150 kV,150.0,150,0.044,way/1193463284,150000,OSM-overpass
TRM-SLW-0194,Sulteng,150 kV,150.0,150,0.094,way/1193463285,150000,OSM-overpass
TRM-SLW-0195,Sulteng,150 kV,150.0,150,0.079,way/1193463286,150000,OSM-overpass
TRM-SLW-0196,Sulteng,150 kV,150.0,150,0.072,way/1193463289,150000,OSM-overpass
TRM-SLW-0197,Sulteng,150 kV,150.0,150,0.076,way/1193463290,150000,OSM-overpass
TRM-SLW-0198,Sulteng,150 kV,150.0,150,0.082,way/1193463291,150000,OSM-overpass
TRM-SLW-0199,Sulteng,150 kV,150.0,150,0.081,way/1193463292,150000,OSM-overpass
TRM-SLW-0200,Sulteng,150 kV,150.0,150,5.63,way/1193463293,150000,OSM-overpass
TRM-SLW-0201,Sulteng,150 kV,150.0,150,0.031,way/1193463294,150000,OSM-overpass
TRM-SLW-0202,Sulteng,150 kV,150.0,150,0.03,way/1193463295,150000,OSM-overpass
TRM-SLW-0203,Sulteng,150 kV,150.0,150,23.148,way/1193463297,150000,OSM-overpass
TRM-SLW-0204,Sulteng,150 kV,150.0,150,0.125,way/1193463491,150000,OSM-overpass
TRM-SLW-0205,Sulteng,150 kV,150.0,150,0.126,way/1193463492,150000,OSM-overpass
TRM-SLW-0206,Sulteng,150 kV,150.0,150,0.028,way/1193463493,150000,OSM-overpass
TRM-SLW-0207,Sulteng,150 kV,150.0,150,0.028,way/1193463494,150000,OSM-overpass
TRM-SLW-0208,Sulteng,150 kV,150.0,150,23.832,way/1193463495,150000,OSM-overpass
TRM-SLW-0209,Sulselrabar,150 kV,150.0,150,0.074,way/1193463826,150000,OSM-overpass
TRM-SLW-0210,Sulselrabar,150 kV,150.0,150,0.072,way/1193463827,150000,OSM-overpass
TRM-SLW-0211,Sulselrabar,150 kV,150.0,150,37.376,way/1193463829,150000,OSM-overpass
TRM-SLW-0212,Sulteng,275 kV,275.0,275,0.076,way/1193553138,275000,OSM-overpass
TRM-SLW-0213,Sulteng,275 kV,275.0,275,0.071,way/1193553139,275000,OSM-overpass
TRM-SLW-0214,Sulteng,275 kV,275.0,275,0.075,way/1193553140,275000,OSM-overpass
TRM-SLW-0215,Sulteng,275 kV,275.0,275,0.07,way/1193553141,275000,OSM-overpass
TRM-SLW-0216,Sulteng,275 kV,275.0,275,0.074,way/1193553142,275000,OSM-overpass
TRM-SLW-0217,Sulteng,275 kV,275.0,275,0.083,way/1193553143,275000,OSM-overpass
TRM-SLW-0218,Sulteng,275 kV,275.0,275,0.075,way/1193553144,275000,OSM-overpass
TRM-SLW-0219,Sulteng,275 kV,275.0,275,0.509,way/1193553145,275000,OSM-overpass
TRM-SLW-0220,Sulteng,275 kV,275.0,275,0.479,way/1193553146,275000,OSM-overpass
TRM-SLW-0221,Sulteng,275 kV,275.0,275,0.084,way/1193553147,275000,OSM-overpass
TRM-SLW-0222,Sulteng,275 kV,275.0,275,0.738,way/1193553148,275000,OSM-overpass
TRM-SLW-0223,Sulteng,275 kV,275.0,275,0.046,way/1193553149,275000,OSM-overpass
TRM-SLW-0224,Sulteng,275 kV,275.0,275,0.044,way/1193553150,275000,OSM-overpass
TRM-SLW-0225,Sulteng,275 kV,275.0,275,0.043,way/1193553151,275000,OSM-overpass
TRM-SLW-0226,Sulteng,275 kV,275.0,275,0.049,way/1193553152,275000,OSM-overpass
TRM-SLW-0227,Sulteng,275 kV,275.0,275,0.055,way/1193553155,275000,OSM-overpass
TRM-SLW-0228,Sulteng,275 kV,275.0,275,0.051,way/1193553156,275000,OSM-overpass
TRM-SLW-0229,Sulteng,275 kV,275.0,275,2.027,way/1193553157,275000,OSM-overpass
TRM-SLW-0230,Sulteng,275 kV,275.0,275,0.037,way/1193553158,275000,OSM-overpass
TRM-SLW-0231,Sulteng,275 kV,275.0,275,0.046,way/1193553159,275000,OSM-overpass
TRM-SLW-0232,Sulteng,275 kV,275.0,275,0.752,way/1193553160,275000,OSM-overpass
TRM-SLW-0233,Sulselrabar,150 kV,150.0,150,0.021,way/1193553717,150000,OSM-overpass
TRM-SLW-0234,Sulselrabar,150 kV,150.0,150,0.025,way/1193553718,150000,OSM-overpass
TRM-SLW-0235,Sulselrabar,150 kV,150.0,150,2.495,way/1193553719,150000,OSM-overpass
TRM-SLW-0236,Sulteng,150 kV,150.0,150,0.032,way/1193553839,150000,OSM-overpass
TRM-SLW-0237,Sulteng,150 kV,150.0,150,0.464,way/1193553840,150000,OSM-overpass
TRM-SLW-0238,Sulteng,150 kV,150.0,150,0.033,way/1193553841,150000,OSM-overpass
TRM-SLW-0239,Sulutgo,150 kV,150.0,150,0.071,way/1224977643,150000,OSM-overpass
TRM-SLW-0240,Sulutgo,150 kV,150.0,150,0.069,way/1224977644,150000,OSM-overpass
TRM-SLW-0241,Sulutgo,150 kV,150.0,150,0.056,way/1224977645,150000,OSM-overpass
TRM-SLW-0242,Sulutgo,150 kV,150.0,150,0.09,way/1224977646,150000,OSM-overpass
TRM-SLW-0243,Sulutgo,150 kV,150.0,150,0.075,way/1224977647,150000,OSM-overpass
TRM-SLW-0244,Sulutgo,150 kV,150.0,150,0.065,way/1224977648,150000,OSM-overpass
TRM-SLW-0245,Sulutgo,150 kV,150.0,150,1.358,way/1224977649,150000,OSM-overpass
TRM-SLW-0246,Sulutgo,150 kV,150.0,150,0.065,way/1224978140,150000,OSM-overpass
TRM-SLW-0247,Sulutgo,150 kV,150.0,150,0.784,way/1224978141,150000,OSM-overpass
TRM-SLW-0248,Sulutgo,150 kV,150.0,150,0.064,way/1224978142,150000,OSM-overpass
TRM-SLW-0249,Sulselrabar,150 kV,150.0,150,0.116,way/1225039573,150000,OSM-overpass
TRM-SLW-0250,Sulselrabar,150 kV,150.0,150,0.119,way/1225039574,150000,OSM-overpass
TRM-SLW-0251,Sulselrabar,150 kV,150.0,150,0.035,way/1225039575,150000,OSM-overpass
TRM-SLW-0252,Sulselrabar,150 kV,150.0,150,0.033,way/1225039576,150000,OSM-overpass
TRM-SLW-0253,Sulselrabar,150 kV,150.0,150,0.09,way/1225039577,150000,OSM-overpass
TRM-SLW-0254,Sulselrabar,150 kV,150.0,150,0.088,way/1225039578,150000,OSM-overpass
TRM-SLW-0255,Sulselrabar,150 kV,150.0,150,0.087,way/1225039579,150000,OSM-overpass
TRM-SLW-0256,Sulselrabar,150 kV,150.0,150,0.088,way/1225039581,150000,OSM-overpass
TRM-SLW-0257,Sulselrabar,150 kV,150.0,150,0.035,way/1225042452,150000,OSM-overpass
TRM-SLW-0258,Sulselrabar,150 kV,150.0,150,0.037,way/1225042453,150000,OSM-overpass
TRM-SLW-0259,Sulselrabar,150 kV,150.0,150,0.055,way/1225042454,150000,OSM-overpass
TRM-SLW-0260,Sulselrabar,150 kV,150.0,150,0.063,way/1225042455,150000,OSM-overpass
TRM-SLW-0261,Sulselrabar,150 kV,150.0,150,0.034,way/1225158058,150000,OSM-overpass
TRM-SLW-0262,Sulselrabar,150 kV,150.0,150,0.034,way/1225158059,150000,OSM-overpass
TRM-SLW-0263,Sulselrabar,150 kV,150.0,150,0.03,way/1225158060,150000,OSM-overpass
TRM-SLW-0264,Sulselrabar,150 kV,150.0,150,0.038,way/1225158061,150000,OSM-overpass
TRM-SLW-0265,Sulselrabar,150 kV,150.0,150,0.081,way/1225158062,150000,OSM-overpass
TRM-SLW-0266,Sulselrabar,150 kV,150.0,150,0.088,way/1225158063,150000,OSM-overpass
TRM-SLW-0267,Sulselrabar,150 kV,150.0,150,4.181,way/1225158064,150000,OSM-overpass
TRM-SLW-0268,Sulselrabar,150 kV,150.0,150,0.047,way/1225158065,150000,OSM-overpass
TRM-SLW-0269,Sulselrabar,150 kV,150.0,150,0.045,way/1225158066,150000,OSM-overpass
TRM-SLW-0270,Sulteng,150 kV,150.0,150,0.031,way/1225158067,150000,OSM-overpass
TRM-SLW-0271,Sulteng,150 kV,150.0,150,0.029,way/1225158068,150000,OSM-overpass
TRM-SLW-0272,Sulteng,150 kV,150.0,150,0.027,way/1225158069,150000,OSM-overpass
TRM-SLW-0273,Sulteng,150 kV,150.0,150,0.029,way/1225158070,150000,OSM-overpass
TRM-SLW-0274,Sulteng,150 kV,150.0,150,0.085,way/1225158073,150000,OSM-overpass
TRM-SLW-0275,Sulteng,150 kV,150.0,150,0.077,way/1225158074,150000,OSM-overpass
TRM-SLW-0276,Sulteng,150 kV,150.0,150,126.627,way/1225158076,150000,OSM-overpass
TRM-SLW-0277,Sulteng,150 kV,150.0,150,55.517,way/1225158077,150000,OSM-overpass
TRM-SLW-0278,Sulselrabar,150 kV,150.0,150,0.093,way/1228891498,150000,OSM-overpass
TRM-SLW-0279,Sulselrabar,150 kV,150.0,150,0.085,way/1228891499,150000,OSM-overpass
TRM-SLW-0280,Sulutgo,70 kV,70.0,70,0.165,way/1255718817,70000,OSM-overpass
TRM-SLW-0281,Sulutgo,150 kV,150.0,150,1.808,way/1271028774,150000,OSM-overpass
TRM-SLW-0282,Sulutgo,150 kV,150.0,150,2.005,way/1271028775,150000,OSM-overpass
TRM-SLW-0283,Sulselrabar,150 kV,150.0,150,0.065,way/1272123646,150000,OSM-overpass
TRM-SLW-0284,Sulselrabar,150 kV,150.0,150,0.064,way/1272123647,150000,OSM-overpass
TRM-SLW-0285,Sulselrabar,150 kV,150.0,150,60.369,way/1272123648,150000,OSM-overpass
TRM-SLW-0286,Sulteng,70 kV,70.0,70,0.026,way/1304072266,70000,OSM-overpass
TRM-SLW-0287,Sulteng,70 kV,70.0,70,0.024,way/1304072268,70000,OSM-overpass
TRM-SLW-0288,Sulteng,70 kV,70.0,70,0.031,way/1304072270,70000,OSM-overpass
TRM-SLW-0289,Sulteng,70 kV,70.0,70,0.032,way/1304072271,70000,OSM-overpass
TRM-SLW-0290,Sulteng,150 kV,150.0,150,0.129,way/1304072273,150000,OSM-overpass
TRM-SLW-0291,Sulteng,150 kV,150.0,150,0.131,way/1304072274,150000,OSM-overpass
TRM-SLW-0292,Sulteng,150 kV,150.0,150,0.113,way/1304072276,150000,OSM-overpass
TRM-SLW-0293,Sulteng,150 kV,150.0,150,0.11,way/1304072278,150000,OSM-overpass
TRM-SLW-0294,Sulteng,150 kV,150.0,150,0.144,way/1304072280,150000,OSM-overpass
TRM-SLW-0295,Sulteng,150 kV,150.0,150,0.142,way/1304072281,150000,OSM-overpass
TRM-SLW-0296,Sulteng,150 kV,150.0,150,9.772,way/1304072283,150000,OSM-overpass
TRM-SLW-0297,Sulteng,150 kV,150.0,150,8.621,way/1304072285,150000,OSM-overpass
TRM-SLW-0298,Sulutgo,150 kV,150.0,150,2.72,way/1312425746,150000,OSM-overpass
TRM-SLW-0299,Sulutgo,150 kV,150.0,150,0.041,way/1312425748,150000,OSM-overpass
TRM-SLW-0300,Sulutgo,150 kV,150.0,150,0.041,way/1312425749,150000,OSM-overpass
TRM-SLW-0301,Sulutgo,150 kV,150.0,150,0.067,way/1312425750,150000,OSM-overpass
TRM-SLW-0302,Sulutgo,150 kV,150.0,150,0.065,way/1312425751,150000,OSM-overpass
TRM-SLW-0303,Sulutgo,150 kV,150.0,150,33.075,way/1312425752,150000,OSM-overpass
TRM-SLW-0304,Sulutgo,150 kV,150.0,150,12.195,way/1312425753,150000,OSM-overpass
TRM-SLW-0305,Sulutgo,150 kV,150.0,150,23.189,way/1312425754,150000,OSM-overpass
TRM-SLW-0306,Sulutgo,150 kV,150.0,150,0.051,way/1312425755,150000,OSM-overpass
TRM-SLW-0307,Sulutgo,150 kV,150.0,150,0.053,way/1312425756,150000,OSM-overpass
TRM-SLW-0308,Sulteng,150 kV,150.0,150,0.063,way/1312470133,150000,OSM-overpass
TRM-SLW-0309,Sulteng,150 kV,150.0,150,0.06,way/1312470134,150000,OSM-overpass
TRM-SLW-0310,Sulteng,150 kV,150.0,150,0.042,way/1312470136,150000,OSM-overpass
TRM-SLW-0311,Sulteng,150 kV,150.0,150,0.04,way/1312470137,150000,OSM-overpass
TRM-SLW-0312,Sulteng,150 kV,150.0,150,35.305,way/1312470138,150000,OSM-overpass
