id,name,from_bus,to_bus,voltage_kv,action_type,circuits,line_type,length_km,target_cod_year,status,province,region_key,source_page,source_table
RUPTL-JAMALI-T-0252,PLTP Dieng (FTP2) 1 — Jawa Tengah Eksisting / Baru,PLTP Dieng (FTP2) 1,Jawa Tengah Eksisting / Baru,150,New,2,SUTT,20.0,2033,Planned,Jawa Tengah,jamali,889,
RUPTL-JAMALI-T-0253,PLTP Dieng (FTP2) 2 — Jawa Tengah Eksisting / Baru,PLTP Dieng (FTP2) 2,Jawa Tengah Eksisting / Baru,150,New,2,SUTT,20.0,2033,Planned,Jawa Tengah,jamali,889,
RUPTL-JAMALI-T-0254,PLTP Dieng (FTP2) 3 — Jawa Tengah Eksisting / Baru,PLTP Dieng (FTP2) 3,Jawa Tengah Eksisting / Baru,150,New,2,SUTT,20.0,2033,Planned,Jawa Tengah,jamali,889,
RUPTL-JAMALI-T-0255,PLTP Jawa- Bali (Kuota) Tersebar (3) — Jawa Tengah Eksisting / Baru,PLTP Jawa- Bali (Kuota) Tersebar (3),Jawa Tengah Eksisting / Baru,150,New,2,SUTT,20.0,2033,Planned,Jawa Tengah,jamali,889,
RUPTL-JAMALI-T-0256,PLTP Jawa- Bali (Kuota) Tersebar (4) — Jawa Tengah Eksisting / Baru,PLTP Jawa- Bali (Kuota) Tersebar (4),Jawa Tengah Eksisting / Baru,150,New,2,SUTT,20.0,2033,Planned,Jawa Tengah,jamali,889,
RUPTL-JAMALI-T-0257,PLTP Jawa- Bali (Kuota) Tersebar (2) — Jawa Tengah Eksisting / Baru,PLTP Jawa- Bali (Kuota) Tersebar (2),Jawa Tengah Eksisting / Baru,150,New,2,SUTT,4.0,2033,Planned,Jawa Tengah,jamali,889,
RUPTL-JAMALI-T-0258,PLTP Jawa- Bali (Kuota) Tersebar (5) — Jawa Tengah Eksisting / Baru,PLTP Jawa- Bali (Kuota) Tersebar (5),Jawa Tengah Eksisting / Baru,150,New,2,SUTT,20.0,2033,Planned,Jawa Tengah,jamali,889,
RUPTL-JAMALI-T-0259,PLTS Jawa Tengah (Kuota) VII — Jawa Tengah Eksisting / Baru,PLTS Jawa Tengah (Kuota) VII,Jawa Tengah Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Tengah,jamali,889,
RUPTL-JAMALI-T-0260,PLTS Jawa- Bali (Kuota) Tersebar XII (1) — Jawa Tengah Eksisting / Baru,PLTS Jawa- Bali (Kuota) Tersebar XII (1),Jawa Tengah Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Tengah,jamali,889,
RUPTL-JAMALI-T-0261,PLTS Jawa- Bali (Kuota) Tersebar XII (2) — Jawa Tengah Eksisting / Baru,PLTS Jawa- Bali (Kuota) Tersebar XII (2),Jawa Tengah Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Tengah,jamali,889,
RUPTL-JAMALI-T-0262,PLTS Jawa- Bali (Kuota) Tersebar XII (3) — Jawa Tengah Eksisting / Baru,PLTS Jawa- Bali (Kuota) Tersebar XII (3),Jawa Tengah Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Tengah,jamali,889,
RUPTL-JAMALI-T-0263,PLTS Jawa- Bali (Kuota) Tersebar XII (4) — Jawa Tengah Eksisting / Baru,PLTS Jawa- Bali (Kuota) Tersebar XII (4),Jawa Tengah Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Tengah,jamali,889,
RUPTL-JAMALI-T-0264,PLTS Jawa- Bali (Kuota) Tersebar XII (5) — Jawa Tengah Eksisting / Baru,PLTS Jawa- Bali (Kuota) Tersebar XII (5),Jawa Tengah Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Tengah,jamali,889,
RUPTL-JAMALI-T-0265,PLTS Jawa- Bali (Kuota) Tersebar XII (6) — Jawa Tengah Eksisting / Baru,PLTS Jawa- Bali (Kuota) Tersebar XII (6),Jawa Tengah Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Tengah,jamali,889,
RUPTL-JAMALI-T-0266,PLTS Jawa- Bali (Kuota) Tersebar XII (7) — Jawa Tengah Eksisting / Baru,PLTS Jawa- Bali (Kuota) Tersebar XII (7),Jawa Tengah Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Tengah,jamali,889,
RUPTL-JAMALI-T-0267,PLTS Jawa- Bali (Kuota) Tersebar XII (8) — Jawa Tengah Eksisting / Baru,PLTS Jawa- Bali (Kuota) Tersebar XII (8),Jawa Tengah Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Tengah,jamali,889,
RUPTL-JAMALI-T-0268,BESS Jawa- Bali (Kuota) Tersebar IVC (1) — Jawa Tengah Eksisting / Baru,BESS Jawa- Bali (Kuota) Tersebar IVC (1),Jawa Tengah Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Tengah,jamali,889,
RUPTL-JAMALI-T-0269,BESS Jawa- Bali (Kuota) Tersebar IVC (2) — Jawa Tengah Eksisting / Baru,BESS Jawa- Bali (Kuota) Tersebar IVC (2),Jawa Tengah Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Tengah,jamali,889,
RUPTL-JAMALI-T-0270,PLTS Jawa Tengah (Kuota) VI — Jawa Tengah Eksisting,PLTS Jawa Tengah (Kuota) VI,Jawa Tengah Eksisting,150,New,2,SUTT,10.0,2034,Planned,Jawa Tengah,jamali,889,
RUPTL-JAMALI-T-0271,PLTS Jawa Bali Tersebar XIII (1) — Jawa Tengah Eksisting,PLTS Jawa Bali Tersebar XIII (1),Jawa Tengah Eksisting,150,New,2,SUTT,10.0,,Planned,Jawa Tengah,jamali,890,Tabel B4.14
RUPTL-JAMALI-T-0272,PLTS Jawa Bali Tersebar XIII (2) — Jawa Tengah Eksisting,PLTS Jawa Bali Tersebar XIII (2),Jawa Tengah Eksisting,150,New,2,SUTT,10.0,,Planned,Jawa Tengah,jamali,890,Tabel B4.14
RUPTL-JAMALI-T-0273,PLTS Jawa Bali Tersebar XIII (3) — Jawa Tengah Eksisting,PLTS Jawa Bali Tersebar XIII (3),Jawa Tengah Eksisting,150,New,2,SUTT,10.0,,Planned,Jawa Tengah,jamali,890,Tabel B4.14
RUPTL-JAMALI-T-0274,PLTS Jawa Bali Tersebar XIII (4) — Jawa Tengah Eksisting,PLTS Jawa Bali Tersebar XIII (4),Jawa Tengah Eksisting,150,New,2,SUTT,10.0,,Planned,Jawa Tengah,jamali,890,Tabel B4.14
RUPTL-JAMALI-T-0275,PLTS Jawa Bali Tersebar XIII (5) — Jawa Tengah Eksisting,PLTS Jawa Bali Tersebar XIII (5),Jawa Tengah Eksisting,150,New,2,SUTT,10.0,,Planned,Jawa Tengah,jamali,890,Tabel B4.14
RUPTL-JAMALI-T-0276,PLTS Jawa Bali Tersebar XIII (6) — Jawa Tengah Eksisting,PLTS Jawa Bali Tersebar XIII (6),Jawa Tengah Eksisting,150,New,2,SUTT,10.0,,Planned,Jawa Tengah,jamali,890,Tabel B4.14
RUPTL-JAMALI-T-0277,PLTS Jawa Bali Tersebar XIII (7) — Jawa Tengah Eksisting,PLTS Jawa Bali Tersebar XIII (7),Jawa Tengah Eksisting,150,New,2,SUTT,10.0,,Planned,Jawa Tengah,jamali,890,Tabel B4.14
RUPTL-JAMALI-T-0278,PLTS Jawa Bali Tersebar XIII (8) — Jawa Tengah Eksisting,PLTS Jawa Bali Tersebar XIII (8),Jawa Tengah Eksisting,150,New,2,SUTT,10.0,,Planned,Jawa Tengah,jamali,890,Tabel B4.14
RUPTL-JAMALI-T-0279,Brebes II / Ketanggungan — Inc. (Brebes - CEP),Brebes II / Ketanggungan,Inc. (Brebes - CEP),150,New,4,SUTT,80.0,2027,Planned,Jawa Tengah,jamali,890,Tabel B4.14
RUPTL-JAMALI-T-0280,Pandean Lamper II / Banget Ayu — Inc. (Tambak Lorok - Bawen),Pandean Lamper II / Banget Ayu,Inc. (Tambak Lorok - Bawen),150,New,2,SUTT,100.0,2027,Planned,Jawa Tengah,jamali,890,Tabel B4.14
RUPTL-JAMALI-T-0281,BESS Jawa Tengah (Kuota) IIIC Total — Jawa Tengah Eksisting / Baru,BESS Jawa Tengah (Kuota) IIIC Total,Jawa Tengah Eksisting / Baru,150,New,2,SUTT,2611.0,,Planned,Jawa Tengah,jamali,890,Tabel B4.14
RUPTL-JAMALI-T-0282,Kentungan II / Kalasan — Bantul,Kentungan II / Kalasan,Bantul,150,New,2,SUTT,30.0,2026,Planned,Daerah Istimewa Yogyakarta,jamali,902,Tabel B5.10
RUPTL-JAMALI-T-0283,Pedan — Kentungan II / Kalasan,Pedan,Kentungan II / Kalasan,150,New,2,SUTT,63.2,2026,Planned,Daerah Istimewa Yogyakarta,jamali,902,Tabel B5.10
RUPTL-JAMALI-T-0284,Bantul II / Tuksono — Inc. (Bantul - Wates | Purworejo),Bantul II / Tuksono,Inc. (Bantul - Wates | Purworejo),150,New,4,SUTT,4.0,2030,Planned,Daerah Istimewa Yogyakarta,jamali,902,Tabel B5.10
RUPTL-JAMALI-T-0285,PLTB Jawa- Bali (Kuota) Tersebar I — DI Yogyakarta Eksisting / Baru,PLTB Jawa- Bali (Kuota) Tersebar I,DI Yogyakarta Eksisting / Baru,150,New,2,SUTT,46.0,2033,Planned,Daerah Istimewa Yogyakarta,jamali,902,Tabel B5.10
RUPTL-JAMALI-T-0286,PLTB Jawa- Bali (Kuota) Tersebar II — DI Yogyakarta Eksisting / Baru,PLTB Jawa- Bali (Kuota) Tersebar II,DI Yogyakarta Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Daerah Istimewa Yogyakarta,jamali,902,Tabel B5.10
RUPTL-JAMALI-T-0287,PLTB Jawa- Bali (Kuota) Tersebar III — DI Yogyakarta Eksisting / Baru,PLTB Jawa- Bali (Kuota) Tersebar III,DI Yogyakarta Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Daerah Istimewa Yogyakarta,jamali,902,Tabel B5.10
RUPTL-JAMALI-T-0288,PLTB Jawa- Bali (Kuota) Tersebar IV Total — DI Yogyakarta Eksisting / Baru,PLTB Jawa- Bali (Kuota) Tersebar IV Total,DI Yogyakarta Eksisting / Baru,150,New,2,SUTT,107.0,,Planned,Daerah Istimewa Yogyakarta,jamali,902,Tabel B5.10
RUPTL-JAMALI-T-0289,Bangil — Inc. (Paiton - Kediri),Bangil,Inc. (Paiton - Kediri),500,New,4,SUTET,8.0,2025,Construction,Jawa Timur,jamali,918,Tabel B6.12
RUPTL-JAMALI-T-0290,Bangil — Bulukandang,Bangil,Bulukandang,150,,1,SUTT,27.8,2025,Construction,Jawa Timur,jamali,918,Tabel B6.12
RUPTL-JAMALI-T-0291,Bangil — Lawang,Bangil,Lawang,150,,1,SUTT,32.0,2025,Construction,Jawa Timur,jamali,918,Tabel B6.12
RUPTL-JAMALI-T-0292,Bangil New — Inc. (Bangil - Gempol / New Porong),Bangil New,Inc. (Bangil - Gempol / New Porong),150,New,4,SUTT,2.8,2025,Planned,Jawa Timur,jamali,918,Tabel B6.12
RUPTL-JAMALI-T-0293,Bangil New — Inc. (Lawang - Bulu Kandang),Bangil New,Inc. (Lawang - Bulu Kandang),150,New,2,SUTT,1.6,2025,Planned,Jawa Timur,jamali,918,Tabel B6.12
RUPTL-JAMALI-T-0294,Bulukandang — Lawang,Bulukandang,Lawang,150,,1,SUTT,20.9,2025,Construction,Jawa Timur,jamali,918,Tabel B6.12
RUPTL-JAMALI-T-0295,Tx. Kebon Agung — Kebon Agung,Tx. Kebon Agung,Kebon Agung,150,,2,SUTT,29.0,2025,Committed,Jawa Timur,jamali,918,Tabel B6.12
RUPTL-JAMALI-T-0296,PLTP Ijen — Banyuwangi,PLTP Ijen,Banyuwangi,150,New,2,SUTT,60.0,2025,Construction,Jawa Timur,jamali,918,Tabel B6.12
RUPTL-JAMALI-T-0297,Bangkalan — T.22,Bangkalan,T.22,150,New,2,SUTT,17.0,2025,Planned,Jawa Timur,jamali,919,
RUPTL-JAMALI-T-0298,Kedinding — Tx. Bangkalan,Kedinding,Tx. Bangkalan,150,New,2,SKTT,4.0,2025,Planned,Jawa Timur,jamali,919,
RUPTL-JAMALI-T-0299,Kedinding — Tx. Kenjeran,Kedinding,Tx. Kenjeran,150,New,1,SKTT,2.0,2025,Planned,Jawa Timur,jamali,919,
RUPTL-JAMALI-T-0300,Kedinding — Tx. Ujung,Kedinding,Tx. Ujung,150,New,1,SKTT,2.0,2025,Planned,Jawa Timur,jamali,919,
RUPTL-JAMALI-T-0301,Babat / Baureno — Lamongan,Babat / Baureno,Lamongan,150,,2,SUTT,63.0,2025,Construction,Jawa Timur,jamali,919,
RUPTL-JAMALI-T-0302,Lamongan — Cerme,Lamongan,Cerme,150,,2,SUTT,40.2,2025,Construction,Jawa Timur,jamali,919,
RUPTL-JAMALI-T-0303,Paiton — T.11 Eksisting Grati,Paiton,T.11 Eksisting Grati,500,New,2,SUTET,7.0,2025,Planned,Jawa Timur,jamali,919,
RUPTL-JAMALI-T-0304,Kediri — Mojoagung,Kediri,Mojoagung,150,,2,SUTT,98.0,2025,Construction,Jawa Timur,jamali,919,
RUPTL-JAMALI-T-0305,PLTS Karangkates — Sutami,PLTS Karangkates,Sutami,150,New,2,SUTT,10.0,2025,Construction,Jawa Timur,jamali,919,
RUPTL-JAMALI-T-0306,Kediri — Tx. Mojoagung,Kediri,Tx. Mojoagung,150,New,2,SUTT,2.0,2025,Planned,Jawa Timur,jamali,919,
RUPTL-JAMALI-T-0307,Waru — Krian,Waru,Krian,500,New,2,SUTET,45.0,2025,Construction,Jawa Timur,jamali,919,
RUPTL-JAMALI-T-0308,Waru New — Waru,Waru New,Waru,150,New,2,SKTT,1.0,2025,Planned,Jawa Timur,jamali,919,
RUPTL-JAMALI-T-0309,Paiton — Watudodol / Kalipuro,Paiton,Watudodol / Kalipuro,500,New,2,SUTET,262.0,2025,Construction,Jawa Timur,jamali,919,
RUPTL-JAMALI-T-0310,Kalipuro New — Inc. (Situbondo - Banyuwangi),Kalipuro New,Inc. (Situbondo - Banyuwangi),150,New,4,SUTT,20.0,2025,Construction,Jawa Timur,jamali,919,
RUPTL-JAMALI-T-0311,Bangil — Inc. (Grati - Krian),Bangil,Inc. (Grati - Krian),500,New,2,SUTET,10.0,2026,Planned,Jawa Timur,jamali,919,
RUPTL-JAMALI-T-0312,New Porong — Tx. Bangil (T148A),New Porong,Tx. Bangil (T148A),150,New,2,SUTT,23.2,2026,Construction,Jawa Timur,jamali,919,
RUPTL-JAMALI-T-0313,Tx. Bangil (T148A) — Tx. Bangil New,Tx. Bangil (T148A),Tx. Bangil New,150,New,2,SUTT,16.0,2026,Planned,Jawa Timur,jamali,919,
RUPTL-JAMALI-T-0314,Tx. New Bangil — Blimbing Baru,Tx. New Bangil,Blimbing Baru,150,New,2,SUTT,62.0,2026,Planned,Jawa Timur,jamali,919,
RUPTL-JAMALI-T-0315,Bungah — Paciran,Bungah,Paciran,150,New,2,SUTT,65.0,2026,Planned,Jawa Timur,jamali,919,
RUPTL-JAMALI-T-0316,Tuban — Paciran,Tuban,Paciran,150,New,2,SUTT,112.0,2026,Planned,Jawa Timur,jamali,919,
RUPTL-JAMALI-T-0317,KI Tuban — Mliwang,KI Tuban,Mliwang,150,New,2,SUTT,5.0,2026,Planned,Jawa Timur,jamali,919,
RUPTL-JAMALI-T-0318,Wlingi II — Wlingi,Wlingi II,Wlingi,150,New,2,SUTT,28.0,2026,Planned,Jawa Timur,jamali,919,
RUPTL-JAMALI-T-0319,Madiun — Inc. (Pedan - Kediri),Madiun,Inc. (Pedan - Kediri),500,New,4,SUTET,2.0,2026,Planned,Jawa Timur,jamali,919,
RUPTL-JAMALI-T-0320,Madiun — Inc. (Ngawi - Manisrejo),Madiun,Inc. (Ngawi - Manisrejo),150,New,4,SUTT,4.0,2026,Planned,Jawa Timur,jamali,920,
RUPTL-JAMALI-T-0321,Manisrejo — Ngawi,Manisrejo,Ngawi,150,,2,SUTT,64.6,2026,Planned,Jawa Timur,jamali,920,
RUPTL-JAMALI-T-0322,Tx. Batu Marmar — Guluk Guluk,Tx. Batu Marmar,Guluk Guluk,150,New,2,SUTT,66.0,2026,Planned,Jawa Timur,jamali,920,
RUPTL-JAMALI-T-0323,Tx. Batu Marmar — Bangkalan,Tx. Batu Marmar,Bangkalan,150,New,2,SUTT,185.0,2026,Planned,Jawa Timur,jamali,920,
RUPTL-JAMALI-T-0324,Kertosono — Inc. (Kediri – Jayakertas),Kertosono,Inc. (Kediri – Jayakertas),150,New,2,SUTT,1.0,2026,Planned,Jawa Timur,jamali,920,
RUPTL-JAMALI-T-0325,Ngimbang — Inc. (Ungaran - Krian),Ngimbang,Inc. (Ungaran - Krian),500,New,2,SUTET,2.0,2026,Planned,Jawa Timur,jamali,920,
RUPTL-JAMALI-T-0326,PLTS+BESS Jawa Timur (Kuota) IVA — Jawa Timur Eksisting / Baru,PLTS+BESS Jawa Timur (Kuota) IVA,Jawa Timur Eksisting / Baru,150,New,2,SUTT,20.0,2028,Planned,Jawa Timur,jamali,920,
RUPTL-JAMALI-T-0327,PLTS+BESS Jawa Timur (Kuota) V — Jawa Timur Eksisting / Baru,PLTS+BESS Jawa Timur (Kuota) V,Jawa Timur Eksisting / Baru,150,New,2,SUTT,11.0,2028,Planned,Jawa Timur,jamali,920,
RUPTL-JAMALI-T-0328,PLTU Paiton II — Inc. (Paiton - Situbondo),PLTU Paiton II,Inc. (Paiton - Situbondo),150,New,4,SUTT,4.0,2026,Planned,Jawa Timur,jamali,920,
RUPTL-JAMALI-T-0329,Tuban — Kerek,Tuban,Kerek,150,,2,SUTT,28.0,2026,Planned,Jawa Timur,jamali,920,
RUPTL-JAMALI-T-0330,Caruban Baru — Manisrejo,Caruban Baru,Manisrejo,150,New,2,SUTT,34.0,2026,Construction,Jawa Timur,jamali,920,
RUPTL-JAMALI-T-0331,Caruban Baru — Tx. Nganjuk,Caruban Baru,Tx. Nganjuk,150,New,2,SUTT,79.0,2026,Planned,Jawa Timur,jamali,920,
RUPTL-JAMALI-T-0332,Tx. Nganjuk — Kertosono,Tx. Nganjuk,Kertosono,150,New,2,SUTT,34.0,2026,Planned,Jawa Timur,jamali,920,
RUPTL-JAMALI-T-0333,Jenu / TPPI — Mliwang,Jenu / TPPI,Mliwang,150,New,2,SUTT,17.0,2026,Planned,Jawa Timur,jamali,920,
RUPTL-JAMALI-T-0334,Genteng — BSI,Genteng,BSI,150,New,2,SUTT,74.0,2027,Planned,Jawa Timur,jamali,920,
RUPTL-JAMALI-T-0335,Genteng — Inc. (Jember - Banyuwangi),Genteng,Inc. (Jember - Banyuwangi),150,New,2,SUTT,8.0,2027,Planned,Jawa Timur,jamali,920,
RUPTL-JAMALI-T-0336,Dolopo Baru — Inc. (Manisrejo - Ponorogo),Dolopo Baru,Inc. (Manisrejo - Ponorogo),150,New,4,SUTT,2.0,2027,Planned,Jawa Timur,jamali,920,
RUPTL-JAMALI-T-0337,Kedinding — Kalisari,Kedinding,Kalisari,150,New,2,SKTT,14.0,2027,Planned,Jawa Timur,jamali,920,
RUPTL-JAMALI-T-0338,Manyar — Cerme,Manyar,Cerme,150,,2,SUTT,15.3,2027,Planned,Jawa Timur,jamali,920,
RUPTL-JAMALI-T-0339,Kalanganyar — Tx. Surabaya Selatan,Kalanganyar,Tx. Surabaya Selatan,150,New,2,SKTT,37.0,2027,Planned,Jawa Timur,jamali,920,
RUPTL-JAMALI-T-0340,Tx. Surabaya Selatan — Surabaya Selatan,Tx. Surabaya Selatan,Surabaya Selatan,150,New,2,SUTT,11.0,2027,Planned,Jawa Timur,jamali,920,
RUPTL-JAMALI-T-0341,Bangkalan — Sampang,Bangkalan,Sampang,150,,2,SUTT,110.6,2027,Planned,Jawa Timur,jamali,920,
RUPTL-JAMALI-T-0342,Magetan Baru — Dolopo Baru,Magetan Baru,Dolopo Baru,150,New,2,SUTT,50.0,2027,Planned,Jawa Timur,jamali,920,
RUPTL-JAMALI-T-0343,New Ngoro — Inc. (Bangil - Kediri),New Ngoro,Inc. (Bangil - Kediri),500,New,4,SUTET,4.0,2027,Planned,Jawa Timur,jamali,921,
RUPTL-JAMALI-T-0344,New Ngoro — Inc. (Sekarputih - Ngoro),New Ngoro,Inc. (Sekarputih - Ngoro),150,New,4,SUTT,8.0,2027,Planned,Jawa Timur,jamali,921,
RUPTL-JAMALI-T-0345,Ngoro — Sekarputih,Ngoro,Sekarputih,150,,2,SUTT,44.0,2027,Planned,Jawa Timur,jamali,921,
RUPTL-JAMALI-T-0346,Bulukandang — Inc. (Bangil – Lawang),Bulukandang,Inc. (Bangil – Lawang),150,New,2,SUTT,6.0,2027,Planned,Jawa Timur,jamali,921,
RUPTL-JAMALI-T-0347,Suryazigzag — Inc. (Banaran – New Nganjuk),Suryazigzag,Inc. (Banaran – New Nganjuk),150,New,2,SUTT,3.0,2027,Planned,Jawa Timur,jamali,921,
RUPTL-JAMALI-T-0348,Paiton Baru / Besuki — Inc. (Paiton - Situbondo),Paiton Baru / Besuki,Inc. (Paiton - Situbondo),150,New,2,SUTT,5.0,2027,Planned,Jawa Timur,jamali,921,
RUPTL-JAMALI-T-0349,Banyuwangi — Jember,Banyuwangi,Jember,150,,1,SUTT,83.0,2027,Planned,Jawa Timur,jamali,921,
RUPTL-JAMALI-T-0350,"Jember — Tx, Genteng",Jember,"Tx, Genteng",150,,1,SUTT,66.9,2027,Planned,Jawa Timur,jamali,921,
RUPTL-JAMALI-T-0351,Tx. Genteng — Banyuwangi,Tx. Genteng,Banyuwangi,150,,1,SUTT,37.9,2027,Planned,Jawa Timur,jamali,921,
RUPTL-JAMALI-T-0352,PLTGU Jawa-3 — Gresik,PLTGU Jawa-3,Gresik,500,New,2,SUTET,2.0,2027,Planned,Jawa Timur,jamali,921,
RUPTL-JAMALI-T-0353,Darmo Grande — Waru,Darmo Grande,Waru,150,,2,SUTT,21.3,2027,Planned,Jawa Timur,jamali,921,
RUPTL-JAMALI-T-0354,Krian — Darmo Grande,Krian,Darmo Grande,150,,2,SUTT,9.1,2027,Planned,Jawa Timur,jamali,921,
RUPTL-JAMALI-T-0355,Ujung — T.01 (Arah Perak),Ujung,T.01 (Arah Perak),150,,2,SKTT,0.7,2027,Planned,Jawa Timur,jamali,921,
RUPTL-JAMALI-T-0356,Kalanganyar — Grati,Kalanganyar,Grati,500,New,2,SUTET,121.2,2027,Construction,Jawa Timur,jamali,921,
RUPTL-JAMALI-T-0357,Kalanganyar Switching Point — LP Kalanganyar,Kalanganyar Switching Point,LP Kalanganyar,275,New,2,SUTET,6.0,2027,Planned,Jawa Timur,jamali,921,
RUPTL-JAMALI-T-0358,LP Gunung Anyar — Surabaya Selatan,LP Gunung Anyar,Surabaya Selatan,275,New,2,SUTET,7.0,2027,Planned,Jawa Timur,jamali,921,
RUPTL-JAMALI-T-0359,LP Kalanganyar — LP Gunung Anyar,LP Kalanganyar,LP Gunung Anyar,275,New,2,SKLT,40.0,2027,Planned,Jawa Timur,jamali,921,
RUPTL-JAMALI-T-0360,Rungkut — Surabaya Selatan,Rungkut,Surabaya Selatan,150,New,2,SKTT,22.0,2027,Planned,Jawa Timur,jamali,921,
RUPTL-JAMALI-T-0361,Waru — Rungkut,Waru,Rungkut,150,New,2,SKTT,12.0,2027,Planned,Jawa Timur,jamali,921,
RUPTL-JAMALI-T-0362,Tanjung Awar-Awar — Ngimbang,Tanjung Awar-Awar,Ngimbang,500,New,2,SUTET,126.0,2028,Planned,Jawa Timur,jamali,921,
RUPTL-JAMALI-T-0363,Tanjung Awar-Awar — New Tanjung Awar-Awar,Tanjung Awar-Awar,New Tanjung Awar-Awar,150,New,2,SKTT,0.6,2028,Planned,Jawa Timur,jamali,921,
RUPTL-JAMALI-T-0364,Tanjung Awar-Awar — NGRR,Tanjung Awar-Awar,NGRR,150,New,2,SKTT,1.3,2028,Planned,Jawa Timur,jamali,921,
RUPTL-JAMALI-T-0365,Tanjung Awar-Awar — Tuban,Tanjung Awar-Awar,Tuban,150,New,2,SKTT,1.0,2028,Planned,Jawa Timur,jamali,921,
RUPTL-JAMALI-T-0366,Ngimbang — Lamongan,Ngimbang,Lamongan,150,New,2,SUTT,62.0,2028,Planned,Jawa Timur,jamali,922,
RUPTL-JAMALI-T-0367,Gresik Baru — Tx. Sawahan,Gresik Baru,Tx. Sawahan,150,New,2,SUTT,20.0,2028,Planned,Jawa Timur,jamali,922,
RUPTL-JAMALI-T-0368,Tx. Sawahan — Sawahan II,Tx. Sawahan,Sawahan II,150,New,2,SKTT,16.0,2028,Planned,Jawa Timur,jamali,922,
RUPTL-JAMALI-T-0369,Jember II / Arjasa — Inc. (Bondowoso - Jember),Jember II / Arjasa,Inc. (Bondowoso - Jember),150,New,4,SUTT,20.0,2028,Planned,Jawa Timur,jamali,922,
RUPTL-JAMALI-T-0370,Cerme — Segoromadu,Cerme,Segoromadu,150,,2,SUTT,19.0,2028,Planned,Jawa Timur,jamali,922,
RUPTL-JAMALI-T-0371,New Tanjung Awar - Awar — Jenu,New Tanjung Awar - Awar,Jenu,150,New,2,SKTT,24.0,2028,Planned,Jawa Timur,jamali,922,
RUPTL-JAMALI-T-0372,Ngoro — New Porong,Ngoro,New Porong,150,New,2,SUTT,20.0,2028,Planned,Jawa Timur,jamali,922,
RUPTL-JAMALI-T-0373,Pamekasan — Guluk Guluk,Pamekasan,Guluk Guluk,150,,2,SUTT,57.0,2028,Planned,Jawa Timur,jamali,922,
RUPTL-JAMALI-T-0374,Sampang — Pamekasan,Sampang,Pamekasan,150,,2,SUTT,53.4,2028,Planned,Jawa Timur,jamali,922,
RUPTL-JAMALI-T-0375,Wlingi — Sutami,Wlingi,Sutami,150,New,2,SUTT,48.0,2028,Planned,Jawa Timur,jamali,922,
RUPTL-JAMALI-T-0376,Mojoagung — Sekarputih,Mojoagung,Sekarputih,150,,2,SUTT,22.0,2028,Planned,Jawa Timur,jamali,922,
RUPTL-JAMALI-T-0377,Guluk Guluk — Sumenep,Guluk Guluk,Sumenep,150,,2,SUTT,36.9,2028,Planned,Jawa Timur,jamali,922,
RUPTL-JAMALI-T-0378,PLTG / GU Madura — Guluk Guluk,PLTG / GU Madura,Guluk Guluk,150,New,2,SUTT,46.0,2028,Planned,Jawa Timur,jamali,922,
RUPTL-JAMALI-T-0379,Kerek — Mliwang,Kerek,Mliwang,150,,2,SUTT,18.0,2028,Planned,Jawa Timur,jamali,922,
RUPTL-JAMALI-T-0380,Waru — Buduran,Waru,Buduran,150,,2,SUTT,21.0,2028,Planned,Jawa Timur,jamali,922,
RUPTL-JAMALI-T-0381,Blitar — Inc. (tulungagung II - Wlingi II),Blitar,Inc. (tulungagung II - Wlingi II),150,New,4,SUTT,1.0,2028,Planned,Jawa Timur,jamali,922,
RUPTL-JAMALI-T-0382,Surabaya Selatan — Waru Switching Point,Surabaya Selatan,Waru Switching Point,275,New,2,SUTET,28.0,2029,Planned,Jawa Timur,jamali,922,
RUPTL-JAMALI-T-0383,Mantingan — Inc. (Sragen - Ngawi),Mantingan,Inc. (Sragen - Ngawi),150,New,4,SUTT,20.0,2029,Planned,Jawa Timur,jamali,922,
RUPTL-JAMALI-T-0384,Tandes — Sawahan,Tandes,Sawahan,150,,2,SUTT,6.0,2029,Planned,Jawa Timur,jamali,922,
RUPTL-JAMALI-T-0385,Grati — Gondangwetan,Grati,Gondangwetan,150,,2,SUTT,42.0,2029,Planned,Jawa Timur,jamali,922,
RUPTL-JAMALI-T-0386,Tanjung Bumi — Inc. (Bangkalan - Batu Marmar),Tanjung Bumi,Inc. (Bangkalan - Batu Marmar),150,New,4,SUTT,20.0,2029,Planned,Jawa Timur,jamali,922,
