id,voltage_class,voltage_kv_max,voltage_kv_all,length_km,osm_id,osm_voltage,source_id
TRM-JMB-1972,150 kV,150.0,150,0.073,way/1316928293,150000,OSM-overpass
TRM-JMB-1973,150 kV,150.0,150,0.085,way/1316928294,150000,OSM-overpass
TRM-JMB-1974,150 kV,150.0,150,0.081,way/1316928295,150000,OSM-overpass
TRM-JMB-1975,150 kV,150.0,150,0.081,way/1316928296,150000,OSM-overpass
TRM-JMB-1976,150 kV,150.0,150,0.083,way/1316928297,150000,OSM-overpass
TRM-JMB-1977,150 kV,150.0,150,0.076,way/1316928298,150000,OSM-overpass
TRM-JMB-1978,150 kV,150.0,150,0.073,way/1316928299,150000,OSM-overpass
TRM-JMB-1979,150 kV,150.0,150,0.076,way/1316928300,150000,OSM-overpass
TRM-JMB-1980,500 kV,500.0,500,36.757,way/1316928302,500000,OSM-overpass
TRM-JMB-1981,500 kV,500.0,500,0.095,way/1316928303,500000,OSM-overpass
TRM-JMB-1982,150 kV,150.0,150,0.043,way/1318160187,150000,OSM-overpass
TRM-JMB-1983,150 kV,150.0,150,0.045,way/1318160188,150000,OSM-overpass
TRM-JMB-1984,150 kV,150.0,150,0.128,way/1322068570,150000,OSM-overpass
TRM-JMB-1985,150 kV,150.0,150,0.127,way/1322068571,150000,OSM-overpass
TRM-JMB-1986,150 kV,150.0,150,0.732,way/1322068572,150000,OSM-overpass
TRM-JMB-1987,150 kV,150.0,150,0.021,way/1322068573,150000,OSM-overpass
TRM-JMB-1988,150 kV,150.0,150,0.046,way/1322068574,150000,OSM-overpass
TRM-JMB-1989,150 kV,150.0,150,0.045,way/1322068575,150000,OSM-overpass
TRM-JMB-1990,150 kV,150.0,150,0.022,way/1322068576,150000,OSM-overpass
TRM-JMB-1991,150 kV,150.0,150,0.046,way/1322068577,150000,OSM-overpass
TRM-JMB-1992,150 kV,150.0,150,0.045,way/1322068578,150000,OSM-overpass
TRM-JMB-1993,150 kV,150.0,150,0.023,way/1322068579,150000,OSM-overpass
TRM-JMB-1994,150 kV,150.0,150,0.023,way/1322068580,150000,OSM-overpass
TRM-JMB-1995,150 kV,150.0,150,5.811,way/1322068581,150000,OSM-overpass
TRM-JMB-1996,150 kV,150.0,150,1.856,way/1322068582,150000,OSM-overpass
TRM-JMB-1997,150 kV,150.0,150,2.181,way/1322923561,150000,OSM-overpass
TRM-JMB-1998,150 kV,150.0,150,0.079,way/1322923562,150000,OSM-overpass
TRM-JMB-1999,150 kV,150.0,150,0.08,way/1322923563,150000,OSM-overpass
TRM-JMB-2000,150 kV,150.0,150,0.089,way/1322923564,150000,OSM-overpass
TRM-JMB-2001,150 kV,150.0,150,0.098,way/1322923565,150000,OSM-overpass
TRM-JMB-2002,150 kV,150.0,150,0.036,way/1323444671,150000,OSM-overpass
TRM-JMB-2003,150 kV,150.0,150,0.035,way/1323444672,150000,OSM-overpass
TRM-JMB-2004,150 kV,150.0,150,0.036,way/1323444673,150000,OSM-overpass
TRM-JMB-2005,150 kV,150.0,150,0.033,way/1323444674,150000,OSM-overpass
TRM-JMB-2006,150 kV,150.0,150,0.033,way/1323444675,150000,OSM-overpass
TRM-JMB-2007,150 kV,150.0,150,0.037,way/1323444676,150000,OSM-overpass
TRM-JMB-2008,150 kV,150.0,150,0.032,way/1323444677,150000,OSM-overpass
TRM-JMB-2009,150 kV,150.0,150,0.034,way/1323444678,150000,OSM-overpass
TRM-JMB-2010,150 kV,150.0,150,0.051,way/1323444679,150000,OSM-overpass
TRM-JMB-2011,150 kV,150.0,150,0.076,way/1323444680,150000,OSM-overpass
TRM-JMB-2012,150 kV,150.0,150,0.077,way/1323444681,150000,OSM-overpass
TRM-JMB-2013,150 kV,150.0,150,0.056,way/1323444682,150000,OSM-overpass
TRM-JMB-2014,150 kV,150.0,150,0.027,way/1323444683,150000,OSM-overpass
TRM-JMB-2015,150 kV,150.0,150,0.026,way/1323444684,150000,OSM-overpass
TRM-JMB-2016,150 kV,150.0,150,0.03,way/1323444685,150000,OSM-overpass
TRM-JMB-2017,150 kV,150.0,150,0.031,way/1323444686,150000,OSM-overpass
TRM-JMB-2018,150 kV,150.0,150,0.033,way/1323444687,150000,OSM-overpass
TRM-JMB-2019,150 kV,150.0,150,0.033,way/1323444688,150000,OSM-overpass
TRM-JMB-2020,150 kV,150.0,150,0.045,way/1323444689,150000,OSM-overpass
TRM-JMB-2021,150 kV,150.0,150,0.045,way/1323444690,150000,OSM-overpass
TRM-JMB-2022,150 kV,150.0,150,0.034,way/1323444691,150000,OSM-overpass
TRM-JMB-2023,150 kV,150.0,150,0.033,way/1323444692,150000,OSM-overpass
TRM-JMB-2024,150 kV,150.0,150,0.048,way/1323444693,150000,OSM-overpass
TRM-JMB-2025,150 kV,150.0,150,0.052,way/1323444694,150000,OSM-overpass
TRM-JMB-2026,150 kV,150.0,150,0.053,way/1323444695,150000,OSM-overpass
TRM-JMB-2027,150 kV,150.0,150,0.048,way/1323444696,150000,OSM-overpass
TRM-JMB-2028,150 kV,150.0,150,0.024,way/1323444697,150000,OSM-overpass
TRM-JMB-2029,150 kV,150.0,150,0.023,way/1323444698,150000,OSM-overpass
TRM-JMB-2030,150 kV,150.0,150,0.048,way/1323444699,150000,OSM-overpass
TRM-JMB-2031,150 kV,150.0,150,0.046,way/1323444700,150000,OSM-overpass
TRM-JMB-2032,150 kV,150.0,150,0.164,way/1323444703,150000,OSM-overpass
TRM-JMB-2033,150 kV,150.0,150,0.018,way/1330346955,150000,OSM-overpass
TRM-JMB-2034,150 kV,150.0,150,0.018,way/1330346956,150000,OSM-overpass
TRM-JMB-2035,150 kV,150.0,150,0.333,way/1330346957,150000,OSM-overpass
TRM-JMB-2036,150 kV,150.0,150,0.334,way/1330346958,150000,OSM-overpass
TRM-JMB-2037,150 kV,150.0,150,0.041,way/1330729068,150000,OSM-overpass
TRM-JMB-2038,150 kV,150.0,150,0.047,way/1330729069,150000,OSM-overpass
TRM-JMB-2039,150 kV,150.0,150,1.602,way/1331261699,150000,OSM-overpass
TRM-JMB-2040,150 kV,150.0,150,34.537,way/1355889565,150000,OSM-overpass
TRM-JMB-2041,150 kV,150.0,150,0.02,way/1355889566,150000,OSM-overpass
TRM-JMB-2042,500 kV,500.0,500,4.629,way/1359006253,500000,OSM-overpass
TRM-JMB-2043,500 kV,500.0,500,0.909,way/1359268988,500000,OSM-overpass
TRM-JMB-2044,150 kV,150.0,150,0.31,way/1359442316,150000,OSM-overpass
TRM-JMB-2045,500 kV,500.0,500,0.554,way/1359466929,500000,OSM-overpass
TRM-JMB-2046,500 kV,500.0,500,0.425,way/1359467652,500000,OSM-overpass
TRM-JMB-2047,500 kV,500.0,500,0.431,way/1360045825,500000,OSM-overpass
TRM-JMB-2048,150 kV,150.0,150,3.225,way/1360045826,150000,OSM-overpass
TRM-JMB-2049,500 kV,500.0,500,4.528,way/1361100080,500000,OSM-overpass
TRM-JMB-2050,500 kV,500.0,500,0.196,way/1361303179,500000,OSM-overpass
TRM-JMB-2051,500 kV,500.0,500,10.759,way/1361303180,500000,OSM-overpass
TRM-JMB-2052,150 kV,150.0,150,5.827,way/1361389114,150000,OSM-overpass
TRM-JMB-2053,500 kV,500.0,500,6.709,way/1361389117,500000,OSM-overpass
TRM-JMB-2054,500 kV,500.0,500,20.889,way/1361389118,500000,OSM-overpass
TRM-JMB-2055,150 kV,150.0,150,0.56,way/1361446982,150000,OSM-overpass
TRM-JMB-2056,500 kV,500.0,500,25.644,way/1361446986,500000,OSM-overpass
TRM-JMB-2057,150 kV,150.0,150,2.283,way/1362250685,150000,OSM-overpass
TRM-JMB-2058,500 kV,500.0,500,2.013,way/1362250688,500000,OSM-overpass
TRM-JMB-2059,500 kV,500.0,500,0.353,way/1365498681,500000,OSM-overpass
TRM-JMB-2060,500 kV,500.0,500,0.288,way/1365498682,500000,OSM-overpass
TRM-JMB-2061,70 kV,70.0,70,0.253,way/1366981690,70000,OSM-overpass
TRM-JMB-2062,500 kV,500.0,500,1.336,way/1368215965,500000,OSM-overpass
TRM-JMB-2063,500 kV,500.0,500,0.14,way/1368215966,500000,OSM-overpass
TRM-JMB-2064,150 kV,150.0,150,0.169,way/1374212618,150000,OSM-overpass
TRM-JMB-2065,150 kV,150.0,150,1.756,way/1413971949,150000,OSM-overpass
TRM-JMB-2066,150 kV,150.0,150,0.016,way/1416902032,150000,OSM-overpass
TRM-JMB-2067,150 kV,150.0,150,0.107,way/1416902035,150000,OSM-overpass
TRM-JMB-2068,150 kV,150.0,150,0.108,way/1416902036,150000,OSM-overpass
TRM-JMB-2069,150 kV,150.0,150,0.047,way/1416902038,150000,OSM-overpass
TRM-JMB-2070,150 kV,150.0,150,0.049,way/1416902039,150000,OSM-overpass
TRM-JMB-2071,150 kV,150.0,150,0.058,way/1416904839,150000,OSM-overpass
TRM-JMB-2072,150 kV,150.0,150,0.048,way/1416904840,150000,OSM-overpass
TRM-JMB-2073,150 kV,150.0,150,0.102,way/1416904842,150000,OSM-overpass
TRM-JMB-2074,150 kV,150.0,150,0.09,way/1416904843,150000,OSM-overpass
TRM-JMB-2075,150 kV,150.0,150,28.205,way/1416904844,150000,OSM-overpass
TRM-JMB-2076,150 kV,150.0,150,0.038,way/1417240365,150000,OSM-overpass
TRM-JMB-2077,150 kV,150.0,150,0.041,way/1417240366,150000,OSM-overpass
TRM-JMB-2078,150 kV,150.0,150,0.078,way/1419131737,150000,OSM-overpass
TRM-JMB-2079,150 kV,150.0,150,0.077,way/1419131738,150000,OSM-overpass
TRM-JMB-2080,150 kV,150.0,150,0.033,way/1419131739,150000,OSM-overpass
TRM-JMB-2081,150 kV,150.0,150,0.031,way/1419131740,150000,OSM-overpass
TRM-JMB-2082,150 kV,150.0,150,0.058,way/1451507652,150000,OSM-overpass
TRM-JMB-2083,150 kV,150.0,150,0.058,way/1451507653,150000,OSM-overpass
TRM-JMB-2084,150 kV,150.0,150,0.056,way/1451507654,150000,OSM-overpass
TRM-JMB-2085,150 kV,150.0,150,0.053,way/1451507655,150000,OSM-overpass
TRM-JMB-2086,150 kV,150.0,150,0.021,way/1451507656,150000,OSM-overpass
TRM-JMB-2087,150 kV,150.0,150,0.024,way/1451507657,150000,OSM-overpass
TRM-JMB-2088,150 kV,150.0,150,0.028,way/1451507658,150000,OSM-overpass
TRM-JMB-2089,150 kV,150.0,150,0.024,way/1451507659,150000,OSM-overpass
TRM-JMB-2090,150 kV,150.0,150,0.07,way/1451507660,150000,OSM-overpass
TRM-JMB-2091,150 kV,150.0,150,0.07,way/1451507661,150000,OSM-overpass
TRM-JMB-2092,150 kV,150.0,150,0.059,way/1451507662,150000,OSM-overpass
TRM-JMB-2093,150 kV,150.0,150,0.058,way/1451507663,150000,OSM-overpass
TRM-JMB-2094,500 kV,500.0,500,1.11,way/1451928484,500000,OSM-overpass
TRM-JMB-2095,150 kV,150.0,150,0.54,way/1451928485,150000,OSM-overpass
TRM-JMB-2096,500 kV,500.0,500,0.463,way/1451928486,500000,OSM-overpass
TRM-JMB-2097,500 kV,500.0,500,3.115,way/1451929039,500000,OSM-overpass
TRM-JMB-2098,500 kV,500.0,500,0.23,way/1451933853,500000,OSM-overpass
TRM-JMB-2099,500 kV,500.0,500,106.24,way/1452199403,500000,OSM-overpass
TRM-JMB-2100,500 kV,500.0,500,0.66,way/1452199405,500000,OSM-overpass
TRM-JMB-2101,500 kV,500.0,500,1.26,way/1452199406,500000,OSM-overpass
TRM-JMB-2102,500 kV,500.0,500,0.47,way/1452279493,500000,OSM-overpass
TRM-JMB-2103,500 kV,500.0,500,0.635,way/1452279494,500000,OSM-overpass
TRM-JMB-2104,500 kV,500.0,500,1.386,way/1452279495,500000,OSM-overpass
TRM-JMB-2105,500 kV,500.0,500,5.208,way/1452553604,500000,OSM-overpass
TRM-JMB-2106,150 kV,150.0,150,0.244,way/1453004628,150000,OSM-overpass
TRM-JMB-2107,500 kV,500.0,500,1.708,way/1453004629,500000,OSM-overpass
TRM-JMB-2108,150 kV,150.0,150,5.656,way/1454127509,150000,OSM-overpass
TRM-JMB-2109,500 kV,750.0,750,1.5,way/1456422310,750000,OSM-overpass
TRM-JMB-2110,70 kV,70.0,70,2.175,way/1456422311,70000,OSM-overpass
TRM-JMB-2111,150 kV,150.0,150,0.043,way/1467170644,150000,OSM-overpass
TRM-JMB-2112,150 kV,150.0,150,1.277,way/1467170645,150000,OSM-overpass
TRM-JMB-2113,150 kV,150.0,150,0.031,way/1489729831,150000,OSM-overpass
TRM-JMB-2114,150 kV,150.0,150,0.03,way/1489729832,150000,OSM-overpass
TRM-JMB-2115,150 kV,150.0,150,0.074,way/1489729834,150000,OSM-overpass
TRM-JMB-2116,150 kV,150.0,150,0.074,way/1489729835,150000,OSM-overpass
TRM-JMB-2117,150 kV,150.0,150,0.038,way/1489729837,150000,OSM-overpass
TRM-JMB-2118,150 kV,150.0,150,0.038,way/1489729838,150000,OSM-overpass
TRM-JMB-2119,150 kV,150.0,150,0.041,way/1489729839,150000,OSM-overpass
TRM-JMB-2120,150 kV,150.0,150,0.055,way/1489729840,150000,OSM-overpass
TRM-JMB-2121,150 kV,150.0,150,0.023,way/1489729841,150000,OSM-overpass
TRM-JMB-2122,150 kV,150.0,150,0.068,way/1489729843,150000,OSM-overpass
TRM-JMB-2123,150 kV,150.0,150,0.096,way/1489729844,150000,OSM-overpass
TRM-JMB-2124,150 kV,150.0,150,0.095,way/1489729845,150000,OSM-overpass
TRM-JMB-2125,150 kV,150.0,150,0.035,way/1489729846,150000,OSM-overpass
TRM-JMB-2126,150 kV,150.0,150,0.033,way/1489729847,150000,OSM-overpass
TRM-JMB-2127,150 kV,150.0,150,0.032,way/1489729848,150000,OSM-overpass
TRM-JMB-2128,150 kV,150.0,150,0.033,way/1489729849,150000,OSM-overpass
TRM-JMB-2129,150 kV,150.0,150,0.03,way/1489729850,150000,OSM-overpass
TRM-JMB-2130,150 kV,150.0,150,0.026,way/1489729851,150000,OSM-overpass
TRM-JMB-2131,150 kV,150.0,150,0.028,way/1489729853,150000,OSM-overpass
TRM-JMB-2132,150 kV,150.0,150,0.033,way/1489729854,150000,OSM-overpass
TRM-JMB-2133,150 kV,150.0,150,0.03,way/1489729855,150000,OSM-overpass
TRM-JMB-2134,150 kV,150.0,150,0.066,way/1489729856,150000,OSM-overpass
TRM-JMB-2135,150 kV,150.0,150,0.067,way/1489729857,150000,OSM-overpass
TRM-JMB-2136,150 kV,150.0,150,0.034,way/1489729858,150000,OSM-overpass
TRM-JMB-2137,150 kV,150.0,150,0.034,way/1489729859,150000,OSM-overpass
TRM-JMB-2138,150 kV,150.0,150,0.034,way/1489729860,150000,OSM-overpass
TRM-JMB-2139,150 kV,150.0,150,0.034,way/1489729861,150000,OSM-overpass
TRM-JMB-2140,150 kV,150.0,150,0.051,way/1489729862,150000,OSM-overpass
TRM-JMB-2141,150 kV,150.0,150,0.052,way/1489729863,150000,OSM-overpass
TRM-JMB-2142,150 kV,150.0,150,0.044,way/1489729864,150000,OSM-overpass
TRM-JMB-2143,150 kV,150.0,150,0.041,way/1489729866,150000,OSM-overpass
TRM-JMB-2144,150 kV,150.0,150,0.055,way/1489729867,150000,OSM-overpass
TRM-JMB-2145,150 kV,150.0,150,0.055,way/1489729868,150000,OSM-overpass
TRM-JMB-2146,150 kV,150.0,150,0.042,way/1489729869,150000,OSM-overpass
TRM-JMB-2147,150 kV,150.0,150,0.064,way/1489729870,150000,OSM-overpass
TRM-JMB-2148,150 kV,150.0,150,0.065,way/1489729871,150000,OSM-overpass
TRM-JMB-2149,150 kV,150.0,150,0.065,way/1489729872,150000,OSM-overpass
TRM-JMB-2150,150 kV,150.0,150,0.065,way/1489729873,150000,OSM-overpass
TRM-JMB-2151,150 kV,150.0,150,0.027,way/1489729875,150000,OSM-overpass
TRM-JMB-2152,150 kV,150.0,150,0.027,way/1489729876,150000,OSM-overpass
TRM-JMB-2153,150 kV,150.0,150,0.066,way/1489729877,150000,OSM-overpass
TRM-JMB-2154,150 kV,150.0,150,0.066,way/1489729878,150000,OSM-overpass
TRM-JMB-2155,150 kV,150.0,150,0.057,way/1489729880,150000,OSM-overpass
TRM-JMB-2156,150 kV,150.0,150,0.053,way/1489729881,150000,OSM-overpass
TRM-JMB-2157,150 kV,150.0,150,0.04,way/1489729882,150000,OSM-overpass
TRM-JMB-2158,150 kV,150.0,150,0.04,way/1489729883,150000,OSM-overpass
TRM-JMB-2159,150 kV,150.0,150,0.127,way/1489729884,150000,OSM-overpass
TRM-JMB-2160,150 kV,150.0,150,0.127,way/1489729885,150000,OSM-overpass
TRM-JMB-2161,150 kV,150.0,150,0.126,way/1489729886,150000,OSM-overpass
TRM-JMB-2162,150 kV,150.0,150,0.072,way/1489729887,150000,OSM-overpass
TRM-JMB-2163,150 kV,150.0,150,0.022,way/1489729888,150000,OSM-overpass
TRM-JMB-2164,150 kV,150.0,150,0.018,way/1489729889,150000,OSM-overpass
TRM-JMB-2165,150 kV,150.0,150,0.02,way/1489729891,150000,OSM-overpass
TRM-JMB-2166,150 kV,150.0,150,0.042,way/1489741683,150000,OSM-overpass
TRM-JMB-2167,150 kV,150.0,150,0.043,way/1489741684,150000,OSM-overpass
TRM-JMB-2168,150 kV,150.0,150,0.033,way/1489741685,150000,OSM-overpass
TRM-JMB-2169,150 kV,150.0,150,0.033,way/1489741686,150000,OSM-overpass
TRM-JMB-2170,150 kV,150.0,150,0.089,way/1489741687,150000,OSM-overpass
TRM-JMB-2171,150 kV,150.0,150,0.088,way/1489741688,150000,OSM-overpass
TRM-JMB-2172,150 kV,150.0,150,0.034,way/1489741689,150000,OSM-overpass
TRM-JMB-2173,150 kV,150.0,150,0.034,way/1489741690,150000,OSM-overpass
TRM-JMB-2174,150 kV,150.0,150,0.015,way/1489741691,150000,OSM-overpass
TRM-JMB-2175,150 kV,150.0,150,0.036,way/1489741692,150000,OSM-overpass
TRM-JMB-2176,150 kV,150.0,150,0.04,way/1489741693,150000,OSM-overpass
TRM-JMB-2177,150 kV,150.0,150,0.039,way/1489741694,150000,OSM-overpass
TRM-JMB-2178,150 kV,150.0,150,0.059,way/1489741695,150000,OSM-overpass
TRM-JMB-2179,150 kV,150.0,150,0.056,way/1489741696,150000,OSM-overpass
TRM-JMB-2180,150 kV,150.0,150,0.081,way/1489741697,150000,OSM-overpass
TRM-JMB-2181,150 kV,150.0,150,0.082,way/1489741698,150000,OSM-overpass
TRM-JMB-2182,150 kV,150.0,150,0.035,way/1489741699,150000,OSM-overpass
TRM-JMB-2183,150 kV,150.0,150,0.076,way/1489741700,150000,OSM-overpass
TRM-JMB-2184,150 kV,150.0,150,0.036,way/1489741701,150000,OSM-overpass
TRM-JMB-2185,150 kV,150.0,150,0.036,way/1489741702,150000,OSM-overpass
TRM-JMB-2186,150 kV,150.0,150,0.055,way/1489741704,150000,OSM-overpass
TRM-JMB-2187,150 kV,150.0,150,0.058,way/1489741706,150000,OSM-overpass
TRM-JMB-2188,150 kV,150.0,150,0.057,way/1489741707,150000,OSM-overpass
TRM-JMB-2189,150 kV,150.0,150,0.036,way/1489741708,150000,OSM-overpass
TRM-JMB-2190,150 kV,150.0,150,0.036,way/1489741709,150000,OSM-overpass
TRM-JMB-2191,150 kV,150.0,150,0.059,way/1489741710,150000,OSM-overpass
TRM-JMB-2192,150 kV,150.0,150,0.059,way/1489741711,150000,OSM-overpass
TRM-JMB-2193,150 kV,150.0,150,0.062,way/1489741712,150000,OSM-overpass
TRM-JMB-2194,150 kV,150.0,150,0.04,way/1490160922,150000,OSM-overpass
TRM-JMB-2195,150 kV,150.0,150,0.039,way/1490160923,150000,OSM-overpass
TRM-JMB-2196,150 kV,150.0,150,0.04,way/1490160924,150000,OSM-overpass
TRM-JMB-2197,150 kV,150.0,150,0.039,way/1490160925,150000,OSM-overpass
TRM-JMB-2198,150 kV,150.0,150,0.036,way/1490160926,150000,OSM-overpass
TRM-JMB-2199,150 kV,150.0,150,0.036,way/1490160927,150000,OSM-overpass
TRM-JMB-2200,150 kV,150.0,150,0.036,way/1490160928,150000,OSM-overpass
TRM-JMB-2201,150 kV,150.0,150,0.035,way/1490160929,150000,OSM-overpass
TRM-JMB-2202,150 kV,150.0,150,0.081,way/1490160930,150000,OSM-overpass
TRM-JMB-2203,150 kV,150.0,150,0.044,way/1490160931,150000,OSM-overpass
TRM-JMB-2204,150 kV,150.0,150,0.081,way/1490160932,150000,OSM-overpass
TRM-JMB-2205,150 kV,150.0,150,0.045,way/1490160933,150000,OSM-overpass
TRM-JMB-2206,150 kV,150.0,150,0.017,way/1490160934,150000,OSM-overpass
TRM-JMB-2207,150 kV,150.0,150,0.038,way/1490160936,150000,OSM-overpass
TRM-JMB-2208,150 kV,150.0,150,0.038,way/1490160937,150000,OSM-overpass
TRM-JMB-2209,150 kV,150.0,150,0.037,way/1490160938,150000,OSM-overpass
TRM-JMB-2210,150 kV,150.0,150,0.038,way/1490160939,150000,OSM-overpass
TRM-JMB-2211,150 kV,150.0,150,0.045,way/1490160940,150000,OSM-overpass
TRM-JMB-2212,150 kV,150.0,150,0.045,way/1490160941,150000,OSM-overpass
TRM-JMB-2213,150 kV,150.0,150,0.045,way/1490160942,150000,OSM-overpass
TRM-JMB-2214,150 kV,150.0,150,0.045,way/1490160943,150000,OSM-overpass
TRM-JMB-2215,150 kV,150.0,150,0.097,way/1490160944,150000,OSM-overpass
TRM-JMB-2216,150 kV,150.0,150,0.096,way/1490160945,150000,OSM-overpass
TRM-JMB-2217,150 kV,150.0,150,0.016,way/1490160946,150000,OSM-overpass
TRM-JMB-2218,150 kV,150.0,150,0.033,way/1490160947,150000,OSM-overpass
TRM-JMB-2219,150 kV,150.0,150,0.033,way/1490160948,150000,OSM-overpass
TRM-JMB-2220,150 kV,150.0,150,0.033,way/1490160949,150000,OSM-overpass
TRM-JMB-2221,150 kV,150.0,150,0.026,way/1490160953,150000,OSM-overpass
TRM-JMB-2222,150 kV,150.0,150,0.026,way/1490160954,150000,OSM-overpass
TRM-JMB-2223,150 kV,150.0,150,0.037,way/1490160955,150000,OSM-overpass
TRM-JMB-2224,150 kV,150.0,150,0.039,way/1490160956,150000,OSM-overpass
TRM-JMB-2225,150 kV,150.0,150,0.037,way/1490160958,150000,OSM-overpass
TRM-JMB-2226,150 kV,150.0,150,0.032,way/1490160959,150000,OSM-overpass
TRM-JMB-2227,150 kV,150.0,150,0.113,way/1490160960,150000,OSM-overpass
TRM-JMB-2228,150 kV,150.0,150,0.117,way/1490160961,150000,OSM-overpass
TRM-JMB-2229,150 kV,150.0,150,0.057,way/1490160962,150000,OSM-overpass
TRM-JMB-2230,150 kV,150.0,150,0.032,way/1490160963,150000,OSM-overpass
TRM-JMB-2231,150 kV,150.0,150,0.032,way/1490160964,150000,OSM-overpass
TRM-JMB-2232,150 kV,150.0,150,0.038,way/1490160965,150000,OSM-overpass
TRM-JMB-2233,150 kV,150.0,150,0.038,way/1490160966,150000,OSM-overpass
TRM-JMB-2234,150 kV,150.0,150,0.026,way/1490160967,150000,OSM-overpass
TRM-JMB-2235,150 kV,150.0,150,0.075,way/1490160968,150000,OSM-overpass
TRM-JMB-2236,150 kV,150.0,150,0.073,way/1490160969,150000,OSM-overpass
TRM-JMB-2237,150 kV,150.0,150,0.032,way/1490160970,150000,OSM-overpass
TRM-JMB-2238,150 kV,150.0,150,0.026,way/1490160971,150000,OSM-overpass
TRM-JMB-2239,150 kV,150.0,150,0.048,way/1490160975,150000,OSM-overpass
TRM-JMB-2240,150 kV,150.0,150,0.012,way/1490160976,150000,OSM-overpass
TRM-JMB-2241,150 kV,150.0,150,0.01,way/1490160977,150000,OSM-overpass
TRM-JMB-2242,150 kV,150.0,150,0.009,way/1490160981,150000,OSM-overpass
TRM-JMB-2243,150 kV,150.0,150,0.084,way/1490186616,150000,OSM-overpass
TRM-JMB-2244,150 kV,150.0,150,0.085,way/1490186617,150000,OSM-overpass
TRM-JMB-2245,150 kV,150.0,150,0.014,way/1490186618,150000,OSM-overpass
TRM-JMB-2246,150 kV,150.0,150,0.035,way/1490186620,150000,OSM-overpass
TRM-JMB-2247,150 kV,150.0,150,0.035,way/1490186621,150000,OSM-overpass
TRM-JMB-2248,150 kV,150.0,150,0.035,way/1490186622,150000,OSM-overpass
TRM-JMB-2249,150 kV,150.0,150,0.035,way/1490186623,150000,OSM-overpass
TRM-JMB-2250,150 kV,150.0,150,0.035,way/1490186624,150000,OSM-overpass
TRM-JMB-2251,150 kV,150.0,150,0.034,way/1490186625,150000,OSM-overpass
TRM-JMB-2252,150 kV,150.0,150,0.04,way/1490186626,150000,OSM-overpass
TRM-JMB-2253,150 kV,150.0,150,0.042,way/1490186627,150000,OSM-overpass
TRM-JMB-2254,150 kV,150.0,150,0.013,way/1490186628,150000,OSM-overpass
TRM-JMB-2255,150 kV,150.0,150,0.096,way/1490186629,150000,OSM-overpass
TRM-JMB-2256,150 kV,150.0,150,0.096,way/1490186630,150000,OSM-overpass
TRM-JMB-2257,150 kV,150.0,150,0.036,way/1490186631,150000,OSM-overpass
TRM-JMB-2258,150 kV,150.0,150,0.027,way/1490186632,150000,OSM-overpass
TRM-JMB-2259,150 kV,150.0,150,0.036,way/1490186633,150000,OSM-overpass
TRM-JMB-2260,150 kV,150.0,150,0.019,way/1490186635,150000,OSM-overpass
TRM-JMB-2261,150 kV,150.0,150,0.033,way/1490186637,150000,OSM-overpass
TRM-JMB-2262,150 kV,150.0,150,0.013,way/1490186638,150000,OSM-overpass
TRM-JMB-2263,150 kV,150.0,150,0.024,way/1490186639,150000,OSM-overpass
TRM-JMB-2264,150 kV,150.0,150,0.027,way/1490186640,150000,OSM-overpass
TRM-JMB-2265,150 kV,150.0,150,0.036,way/1490186642,150000,OSM-overpass
TRM-JMB-2266,150 kV,150.0,150,0.036,way/1490186644,150000,OSM-overpass
TRM-JMB-2267,150 kV,150.0,150,0.018,way/1490186645,150000,OSM-overpass
TRM-JMB-2268,150 kV,150.0,150,0.121,way/1490186646,150000,OSM-overpass
TRM-JMB-2269,150 kV,150.0,150,0.122,way/1490186647,150000,OSM-overpass
TRM-JMB-2270,150 kV,150.0,150,0.122,way/1490186648,150000,OSM-overpass
TRM-JMB-2271,150 kV,150.0,150,0.035,way/1490186649,150000,OSM-overpass
TRM-JMB-2272,150 kV,150.0,150,0.036,way/1490186650,150000,OSM-overpass
TRM-JMB-2273,150 kV,150.0,150,0.035,way/1490186651,150000,OSM-overpass
TRM-JMB-2274,150 kV,150.0,150,0.036,way/1490186652,150000,OSM-overpass
TRM-JMB-2275,150 kV,150.0,150,0.018,way/1490186653,150000,OSM-overpass
TRM-JMB-2276,150 kV,150.0,150,0.138,way/1490186654,150000,OSM-overpass
TRM-JMB-2277,150 kV,150.0,150,0.035,way/1490186657,150000,OSM-overpass
TRM-JMB-2278,150 kV,150.0,150,0.034,way/1490186658,150000,OSM-overpass
TRM-JMB-2279,150 kV,150.0,150,0.035,way/1490186659,150000,OSM-overpass
TRM-JMB-2280,150 kV,150.0,150,0.035,way/1490186660,150000,OSM-overpass
TRM-JMB-2281,150 kV,150.0,150,0.038,way/1490186661,150000,OSM-overpass
TRM-JMB-2282,150 kV,150.0,150,0.158,way/1490186662,150000,OSM-overpass
TRM-JMB-2283,150 kV,150.0,150,0.033,way/1490186664,150000,OSM-overpass
TRM-JMB-2284,150 kV,150.0,150,0.034,way/1490186665,150000,OSM-overpass
TRM-JMB-2285,150 kV,150.0,150,0.042,way/1490186668,150000,OSM-overpass
TRM-JMB-2286,150 kV,150.0,150,0.042,way/1490186669,150000,OSM-overpass
TRM-JMB-2287,150 kV,150.0,150,0.042,way/1490186670,150000,OSM-overpass
TRM-JMB-2288,150 kV,150.0,150,0.023,way/1490186671,150000,OSM-overpass
